,se3,Spikes,Țepi,
,se3d,Will deal /x damage if attacked,Va provoca /x daune dacă este atacat,
,se4,Haste,Viteză,
,se4d,Will add /x additional block when blocking,Va adăuga /x blocări adiționale de fiecare dată cănd se apără,
,se5,Slow,Încet,
,se5d,Will reduce block by /x when blocking,Va reduce /x din blocări de fiecare dată cănd blochează,
,se6,Rage,Furie,
,se6d,Will add /x damage when attacking,Va adăuga /x daune de fiecare dată când atacă, WARNING: ENGLISH TEXT CHANGED #####################################################
,se7,Weak,Slăbiciune,
,se7d,Will reduce /x damage when attacking,Va reduce /x daune de fiecare dată cand atacă, WARNING: ENGLISH TEXT CHANGED #####################################################
,se8,Dodge,Fereală,
,se8d,The next /x attacks will do no damage,Următoarele /x atacuri nu vor provoca nici o daună,
,se9,Frozen,Îngheț,
,se9d,/Will take no action for /x turns,/Nu poate face nimic pentru /x ture,
,se10,Burn,Înflăcărat,
,se10d,Will take /x damage at start of turn. This can be blocked,Va suferi /x daune la inceputul turei. Această sursă de daune poate fi blocată cu apărări,
,se11,Tough Hide,Piele Groasă, WARNING: AUTO-TRANSLATION #####################################################
,se11d,Damage from projectiles is reduced by /x%,Daunele provocate de proiectile sunt reduse cu /x%, WARNING: AUTO-TRANSLATION #####################################################
Card Descriptors,Energy,Energy,Energie, WARNING: AUTO-TRANSLATION #####################################################
,Energyd,Energy is a resource you gain each turn. You need to end your turn to get more,Energia este o resursă pe care o câștigi la fiecare tură. Trebuie să-ți închei tura pentru a obține mai multă, WARNING: AUTO-TRANSLATION #####################################################
,Enemy,Enemy,Dușman, WARNING: AUTO-TRANSLATION #####################################################
,Enemyd,The currently selected enemy. You can target any enemy,Dușmanul selectat în prezent. Puteți selecta orice dușman, WARNING: AUTO-TRANSLATION #####################################################
,all enemies,all enemies,toti dușmanii, WARNING: AUTO-TRANSLATION #####################################################
,all enemiesd,All the current enemies - regardless of your target,Toți dușmanii actuali - indiferent de care este selectat, WARNING: AUTO-TRANSLATION #####################################################
,Damage,Damage,Daune, WARNING: AUTO-TRANSLATION #####################################################
,Block,Block,Aparărări, WARNING: AUTO-TRANSLATION #####################################################
,Blockd,"When hit, most attacks decrease block instead of HP. Block resets each turn","Când ești lovit, majoritatea atacurilor scad din apărări în loc de viață. Apărările se resetează la fiecare tură", WARNING: AUTO-TRANSLATION #####################################################
,HP,HP,Viață, WARNING: AUTO-TRANSLATION #####################################################
,HPd,"If HP is 0, you will die","Dacă Viața este 0, vei muri", WARNING: AUTO-TRANSLATION #####################################################
,Luck,Luck,Noroc, WARNING: AUTO-TRANSLATION #####################################################
,Luckd,Luck increases your chances of finding rare items. It stacks!,Norocul crește șansele de a găsi obiecte rare. Se și acumulează!, WARNING: AUTO-TRANSLATION #####################################################
,discarded,discarded,decartată, WARNING: AUTO-TRANSLATION #####################################################
,discardedd,Discarded carvings can be drawn again later this combat,Sculpturile decartate poate fi trasădin nou mai târziu în această luptă, WARNING: AUTO-TRANSLATION #####################################################
,Banished,Banished,Alungată, WARNING: AUTO-TRANSLATION #####################################################
,Banishedd,Banished carvings are removed for the rest of this combat,Sculpturile alungate sunt eliminate pentru restul acestei bătălii, WARNING: AUTO-TRANSLATION #####################################################
,Disabled,Disabled,Dezactivat, WARNING: AUTO-TRANSLATION #####################################################
,Disabledd,Items have no effects while disabled,Obiectele nu au efecte când sunt dezactivate, WARNING: AUTO-TRANSLATION #####################################################
,Mana,Mana,Mana, WARNING: AUTO-TRANSLATION #####################################################
,Manad,Mana can be used in some items instead of energy. To use mana the item must be adjacent to a manastone or connected through conductive items,"Mana poate fi folosită de unele obiecte în loc de energie. Pentru a folosi mana, obiectul trebuie să fie adiacent unei Nestemate sau conectat prin obiecte conductive", WARNING: AUTO-TRANSLATION #####################################################
Store,Cost,Cost,Cost,
,onSale,On Sale,Reducere,
Rarities,common,common,comun,
,uncommon,uncommon,necomun,
,rare,rare,rar,
,legendary,legendary,legendar,
Types,weapon,Weapon,Armă,
,Armor,Armor,Armură,
,Shield,Shield,Scut,
,Accessory,Accessory,Accesoriu,
,Bow,Bow,Arc,
,Arrow,Arrow,Săgeată,
,Consumable,Consumable,Consumabil,
,Gold,Gold,Aur,
,Manastone,Manastone,Nestemată,
,Key,Key,Cheie,
,Curse,Curse,Blestem,
,Ingredient,Ingredient,Ingredient,
,Wand,Wand,Baghetă,
,Book,Book,Carte,
,Cleaver,Cleaver,Satâr,
,Clothing,Clothing,Îmbrăcăminte,
,Helmet,Helmet,Cască,
,Footwear,Footwear,Încălțăminte,
,Fish,Fish,Pește,
,Relic,Relic,Relicvă,
,Glove,Glove,Mănușă,
,Magic,Magic,Magic,
,Gem,Gem,Gem,
,Structure,Structure,Structură,remaining times that an item can be used
,Ring,Ring,Inel,
,Rune,Rune,Rună,
,Carving,Carving,Sculptură, WARNING: AUTO-TRANSLATION #####################################################
,Component,Component,Componentă, WARNING: AUTO-TRANSLATION #####################################################
,Potion,Potion,Poţiune, WARNING: AUTO-TRANSLATION #####################################################
Limits,ul,use,Folosire,
,ulp,uses,Folosiri,
,ul1,1 use,O folosire,
,ul2,/x uses,/x folosiri,
,ul3,Can be used 1 time each turn,Poate fi folosit o dată în fiecare tură,
,ul4,Can be used /x times each turn,Poate fi folosit de /x ori în fiecare tură,
,ul5,Can be used 1 time this turn,Poate fi folosit o dată tura asta,
,ul6,Can be used /x times this turn,Poate fi folosit de /x ori bătălia asta,
,ul7,Can be used 1 time each combat,Poate fi folosit o dată în fiecare bătălie,
,ul8,Can be used /x times each combat,Poate fi folosit de /x ori în fiecare bătălie,
,ul9,Can be used 1 time this combat,Poate fi folosit o dată în bătălia asta,
,ul10,Can be used /x times this combat,Poate fi folosit de /x ori bătălia asta,
,t1,On use,Cănd este folosit,
,t1c,On Summon,La Jucare, WARNING: AUTO-TRANSLATION #####################################################
triggers,t2,When destroyed,Cănd este distrus,
,t3,When added,Cănd este adăugat,
,t4,When removed,Cănd este înlăturat,
,t5,Each turn,Fiecare tură,
,t6,When your turn ends,Cănd tura ta se termină,
,t7,Each combat,Fiecare bătălie,
,t8,When combat ends,Cănd se termină bătălia,
,t9,On kill,Cănd un inamic este înfrânt,
,t10,On kill (non summon),Cănd un inamic este înfrânt (nechemat),
,t11,When rotated,Cănd este rotit,
,t12,When out of uses,Cănd nu mai are folosiri,
,t13,When used,Cănd este folosit,
,t14,When selected,Cănd este selectat,
,t15,On take damage,Cănd suferi daune,
,t15b,When attacked,Când este atacat, WARNING: AUTO-TRANSLATION #####################################################
,t16,When this moves,Cănd se mișcă,
,t17,When this finishes moving,Cănd termină să se miște,
,t18,When moved in combat,Cănd se mișcă în bătălie,
,t19,On Scratch,Cănd zgârii,
,t20,For each empty space [to the right],Pentru fiecare spațiu gol [la dreapta],
,t21,For each empty space [below],Pentru fiecare spațiu gol [dedesubt],
,t22,For each empty space [to the left],Pentru fiecare spațiu gol [la stânga],
,t23,For each empty space [above],Pentru fiecare spațiu gol [deasupra],
,t24,For each adjacent structure,Pentru fiecare Structură adiacentă,
,t25,For each adjacent or diagonal structure,Pentru fiecare Structură adiacentă sau diagonală,
,t26,When armor or a shield is present,Cănd armură sau scut sunt prezente,
,t26b,For each armor or shield,Pentru fiecare armură sau scut, WARNING: AUTO-TRANSLATION #####################################################
,t27,For each space below,Pentru fiecare spațiu dedesubt,
,t28,When an item in this column is destroyed,Cănd un obiect in coloana asta este distrus,
,t29,When an adjacent item is destroyed,Cănd un obiect adiacent este distrus,
,t29b,When an adjacent or diagonal item is destroyed,Cănd un obiect adiacent sau diagonal este distrus,
,t30,For each space above this,Pentru fiecare spațiu deasupra,
,t30b,"If this is not in the top row,","Dacă acest obiect nu este în rândul de sus,", WARNING: AUTO-TRANSLATION #####################################################
,t31,When an adjacent weapon is used,Cănd o armă adiacentă este folosită,
,t32,If there is an item two spaces away,Dacă este un obiect la două spații distanță,
,t33,For each adjacent or diagonal Curse,Pentru fiecare Blestem adiacent sau diagonal,
,t33b,For each adjacent Curse,Pentru fiecare Blestem adiacent, WARNING: AUTO-TRANSLATION #####################################################
,t34,When a Wand kills an enemy,Cănd o baghetă învinge un inamic,
,t35,If there is an adjacent weapon,Dacă adiacent este o armă,
,t36,For each connected Manastone,Pentru fiecare Nestemată conectată,
,t37,For each adjacent curse,Pentru fiecare Blestem adiacent,
,t38,For each adjacent or diagonal Fish,Pentru fiecare Pește adiacent sau diagonal,
,t39,When an arrow (to the right) kills a non-summon enemy,Cănd o săgeată (la dreapta) învinge un inamic (nechemat),
,t40,When an arrow (below) kills a non-summon enemy,Cănd o săgeată (dedesubt) învinge un inamic (nechemat),
,t41,When an arrow (to the left) kills a non-summon enemy,Cănd o săgeată (la stânga) învinge un inamic (nechemat),
,t42,When an arrow (above) kills a non-summon enemy,Cănd o săgeată (deasupra) învinge un inamic (nechemat),
,t43,When an arrow [to the right] kills an enemy,Cănd o săgeată (la dreapta) învinge un inamic,
,t44,When an arrow [below] kills an enemy,Cănd o săgeată (dedesubt) învinge un inamic,
,t45,When an arrow [to the left] kills an enemy,Cănd o săgeată (la stânga) învinge un inamic,
,t46,When an arrow [above] kills an enemy,Cănd o săgeată (deasupra) învinge un inamic,
,t47,If there is a space above this,Dacă este un spațiu desupra,
,t48,For each adjacent or diagonal key,Pentru fiecare Cheie adiacentă sau diagonală,
,t49,If there is a space above this,If there is a space above this,
,t50,For each space above this,Pentru fiecare spațiu desupra,
,t51,For each space to the right,Pentru fiecare spațiu la dreapta,
,t52,For each space to the left,Pentru fiecare spațiu la stânga,
,t53,For each adjacent item,Pentru fiecare obiect adiacent,
,t53s,If there is an adjacent item,Dacă adiacent este un obiect,
,t54,For each adjacent empty space,Pentru fiecare spațiu gol adiacent,
,t55,For each adjacent item,Pentru fiecare obiect adiacent,
,t56,When a weapon is used,Cănd o armă este folosită,
,t57,For each adjacent or diagonal consumable,Pentru fiecare Consumabil adiacent sau diagonal,
,t58,Each turn for each adjacent gem,Fiecare tură pentru fiecare gem adiacent,
,t59,When a weapon kills an enemy,Cănd o armă învinge un inamic,
,t60,When an adjacent weapon is used,Cănd o armă adiacentă este folosită,
,t61,When an adjacent or diagonal item is present,Cănd un obiect adiacent sau diagonal este prezent,
,t62,For each adjacent accessory,Pentru fiecare Accesoriu adiacent,
,t63,For each adjacent gem,Pentru fiecare Gem adiacent,
,t64,If adjacent to any item,Dacă este adiacent cu alt obiect,
,t65,If adjacent or diagonal to any item,Dacă este adiacent sau diagonal cu alt obiect,
,t66,If adjacent or diagonal to armor or a shield,Dacă este adiacent sau diagonal cu Armură sau Scuturi,
,t67,When a diagonal shield is used,Cănd un scut diagonal este folosit,
,t68,For each adjacent or diagonal ring,Pentru fiecare Inel adiacent sau diagonal,
,t69,For each adjacent or diagonal curse,Pentru fiecare blestem adiacent sau diagonal, WARNING: AUTO-TRANSLATION #####################################################
,t70,If you have any armor,Dacă ai orice armură, WARNING: AUTO-TRANSLATION #####################################################
,t71,When an adjacent or diagonal manastone is destroyed,Când o Nestemată adiacentă sau diagonală este distrusă, WARNING: AUTO-TRANSLATION #####################################################
,t72v,For each consumable in this row,Pentru fiecare consumabil din acest rând, WARNING: AUTO-TRANSLATION #####################################################
,t73,When a shield is used,Pentru fiecare Nestemată din acest rând, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,tc1,On play,Când este jucat, WARNING: AUTO-TRANSLATION #####################################################
,tc2,When any carving is summoned,Când se joacă o sculptură, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,t73,For each manastone in this row,Pentru fiecare Nestemată din acest rând, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,t74,For each adjacent consumable,Pentru fiecare Consumabil adiacent, WARNING: AUTO-TRANSLATION #####################################################
,t75,For each adjacent fish,Pentru fiecare pește adiacent, WARNING: AUTO-TRANSLATION #####################################################
,t76,For each empty space to the right,Pentru fiecare spațiu gol la dreapta, WARNING: AUTO-TRANSLATION #####################################################
,t77,For each empty space in this column,Pentru fiecare spațiu gol din această coloană, WARNING: AUTO-TRANSLATION #####################################################
,t78,For each manastone above this,Pentru fiecare Nestemată deasupra, WARNING: AUTO-TRANSLATION #####################################################
,t79,For each carving in your discard,Pentru fiecare sculptură decartată, WARNING: AUTO-TRANSLATION #####################################################
,t80,When a carving is used,Când este folosită o sculptură, WARNING: AUTO-TRANSLATION #####################################################
,t81a,For each item along a diagonal line,Pentru fiecare obiect de-a lungul unei linii diagonale, WARNING: AUTO-TRANSLATION #####################################################
,t81,If there is an item along a diagonal line,Dacă există un obiect de-a lungul unei linii diagonale, WARNING: AUTO-TRANSLATION #####################################################
,t82,When an adjacent carving is used,Când este folosită o sculptură adiacentă, WARNING: AUTO-TRANSLATION #####################################################
,t83,When an adjacent shield is used,Când este folosit un scut adiacent, WARNING: AUTO-TRANSLATION #####################################################
,t84,For each space a charge has traveled before using this item,Pentru fiecare spațiu călătorit de o încărcătură electrică înainte de a folosi acest obiect, WARNING: AUTO-TRANSLATION #####################################################
,t85,When an adjacent item kills a non-summon enemy,Când un obiect adiacent ucide un inamic nechemat, WARNING: AUTO-TRANSLATION #####################################################
,t86,For each adjacent carving,Pentru fiecare sculptură adiacentă, WARNING: AUTO-TRANSLATION #####################################################
,t87,When a carving is summoned,Când o sculptură este jucată, WARNING: AUTO-TRANSLATION #####################################################
,t88,When an adjacent consumable is used,Când este folosit un consumabil adiacent, WARNING: AUTO-TRANSLATION #####################################################
,t89,On death,La moarte, WARNING: AUTO-TRANSLATION #####################################################
,t90,When an item is used,Când un obiect este folosit, WARNING: AUTO-TRANSLATION #####################################################
,t91,When a shield is used,Când un scut este folosit, WARNING: AUTO-TRANSLATION #####################################################
,,,,
,e1,Deals /x damage,Provoacă /x daune,
effects,e2,Hurts! Deals /x damage to self,Rănește! Iți provoacă /x daune ție,
,e3,Deals /x damage to all enemies,Provoacă /x daune tuturor inamicilor,
,e4,Deals /x vampirism ,Provoacă /x daune vampirice, WARNING: ENGLISH TEXT CHANGED #####################################################
,e5,Deals /x vampirism to all enemies,Provoacă /x daune vampirice tuturor inamicilor,
,e6,Removes /x% of all block on self,Reduce /x% din apărări sieși,
,e7,Multiplies current block by /x%,Multiplică apărările cu /x%,
,e8,Adds /x block,Adaugă /x apărări,
,e9,Adds /x block to enemy,Adaugă /x apărări inamicului,
,e10,Adds /x block to all enemies,Adaugă /x apărări tutror inamicilor,
,e11,Removes /x block,Anulează /x apărari,
,e12,Removes /x block from enemy,Anulează /x apărari inamicului,
,e13,Removes /x block from all enemies,Anulează /x apărări tutror inamicilor,
,e14,Heals /x HP,Adaugă /x viață,
,e15,Enemy heals /x HP,Inamicul primește /x viață,
,e16,All enemies heal /x HP,toți inamicii primesc /x viață,
,e17,Lose /x HP,Pierzi /x viață,
,e18,Enemy loses /x HP,Inamicul pierde /x viață,
,e19,All enemies lose /x HP,Toți inamicii pierd /x viață,
,e20,Adds /x energy,Adaugă /x energie,
,e20d,Removes /x energy,Îndepărtează /x energie, WARNING: AUTO-TRANSLATION #####################################################
,e21,Adds /x Max HP,Adaugă /x viață maximă,
,e21b,Removes /x Max HP,Reduce viața maximă cu /x, WARNING: AUTO-TRANSLATION #####################################################
,e22,Adds /x Mana to connected Mana network,Adaugă /x Mana Nestematelor conectate,
,e22b,Removes /x Mana from connected Mana network,Înlătură /x Mana din rețelele de Mana conectate, WARNING: AUTO-TRANSLATION #####################################################
,e23,Adds Luck,Adaugă Noroc,
,e24,Adds Great Luck,Adaugă Mult Noroc,
,e25,Multiplies all status effects on self by /x%,Multiplică toate condițiile cu /x% sieși,
,e26,Multiplies all status effects on enemy by /x%,Multiplică toate condițiile cu /x% inamicului,
,e27,Multiplies all status effects on all enemies by /x%,Multiplică toate condițiile cu /x% tuturor inamicilor,
,e28,Removes /x% of all status effects on self,Reduce toate condițiile cu /x% sieși,
,e29,Removes /x% of all status effects on enemy,Reduce toate condițiile cu /x% inamicului,
,e29b,Removes /x from all status effects on enemy,Elimină /x din toate condițiile unui inamic, WARNING: AUTO-TRANSLATION #####################################################
,e29c,Removes /x from all status effects on all enemies,Elimină /x din toate condițiile tuturor inamicilor, WARNING: AUTO-TRANSLATION #####################################################
,e29e,Removes /x from all status effects on everyone,Înlătură /x din toate condițiile tuturor, WARNING: AUTO-TRANSLATION #####################################################
,e30,Removes /x% of all status effects on all enemies,Reduce toate condițiile cu /x% tuturor inamicilor,
,e31,Adds /x poison to self,Adaugă /x otravă sieși,
,e32,Adds /x regen to self,Adaugă /x regenerare sieși,
,e33,Adds /x spikes to self,Adaugă /x țepi sieși,
,e34,Adds /x haste to self,Adaugă /x viteză sieși,
,e35,Adds /x slow to self,Adaugă /x încetiniri sieși,
,e36,Adds /x rage to self,Adaugă /x furie sieși,
,e37,Adds /x weak to self,Adaugă /x slăbiciune sieși,
,e38,Adds /x dodge to self,Adaugă /x fereli sieși,
,e39,Adds /x poison to enemy,Adaugă /x otravă inamicului,
,e40,Adds /x regen to enemy,Adaugă /x regenerare inamicului,
,e41,Adds /x spikes to enemy,Adaugă /x țepi inamicului,
,e42,Adds /x haste to enemy,Adaugă /x viteză inamicului,
,e43,Adds /x slow to enemy,Adaugă /x încetiniri inamicului,
,e44,Adds /x rage to enemy,Adaugă /x furie inamicului,
,e45,Adds /x weak to enemy,Adaugă /x slăbiciune inamicului,
,e46,Adds /x dodge to enemy,Adaugă /x fereală inamicului,
,e46b,Adds /x burn to enemy,Adaugă /x scântei inamicului, WARNING: AUTO-TRANSLATION #####################################################
,e47,Adds /x poison to all enemies,Adaugă /x otravă tutror inamicilor,
,e48,Adds /x regen to all enemies,Adaugă /x regenerări tutror inamicilor,
,e49,Adds /x spikes to all enemies,Adaugă /x țepi tutror inamicilor,
,e50,Adds /x haste to all enemies,Adaugă /x viteză tutror inamicilor,
,e51,Adds /x slow to all enemies,Adaugă /x încetiniri tutror inamicilor,
,e52,Adds /x rage to all enemies,Adaugă /x furie tutror inamicilor,
,e53,Adds /x weak to all enemies,Adaugă /x slăbiciuni tutror inamicilor,
,e54,Adds /x dodge to all enemies,Adaugă /x fereli tutror inamicilor,
,e54b,Adds /x burn to all enemies,Adaugă /x scântei tuturor inamicilor, WARNING: AUTO-TRANSLATION #####################################################
,e55,Removes /x poison from self,Anulează /x otravă sieși,
,e56,Removes /x regen from self,Anulează /x regenerări sieși,
,e57,Removes /x spikes from self,Anulează /x țepi sieși,
,e58,Removes /x haste from self,Anulează /x viteză sieși,
,e59,Removes /x slow from self,Anulează /x încetiniri sieși,
,e60,Removes /x rage from self,Anulează /x furie sieși,
,e61,Removes /x weak from self,Anulează /x slăbiciuni sieși,
,e62,Removes /x dodge from self,Anulează /x fereli sieși,
,e63,Removes /x poison from enemy,Anulează /x otravă inamicului,
,e64,Removes /x regen from enemy,Anulează /x regenerări inamicului,
,e65,Removes /x spikes from enemy,Anulează /x țepi inamicului,
,e66,Removes /x haste from enemy,Anulează /x viteză inamicului,
,e67,Removes /x slow from enemy,Anulează /x încetiniri inamicului,
,e68,Removes /x rage from enemy,Anulează /x furie inamicului,
,e69,Removes /x weak from enemy,Anulează /x slăbiciuni inamicului,
,e70,Removes /x dodge from enemy,Anulează /x fereli inamicului,
,e71,Removes /x poison from all enemies,Anulează /x otravă tuturor inamicilor,
,e72,Removes /x regen from all enemies,Anulează /x regenerări tuturor inamicilor,
,e73,Removes /x spikes from all enemies,Anulează /x țepi tuturor inamicilor,
,e74,Removes /x haste from all enemies,Anulează /x viteză tuturor inamicilor,
,e75,Removes /x slow from all enemies,Anulează /x încetiniri tuturor inamicilor,
,e76,Removes /x rage from all enemies,Anulează /x furie tuturor inamicilor,
,e77,Removes /x weak from all enemies,Anulează /x slăbiciuni tuturor inamicilor,
,e78,Removes /x dodge from all enemies,Anulează /x fereli tuturor inamicilor,
,e79,Multiplies poison on self by /x%,Multiplică otrava sieși cu /x%,
,e80,Multiplies regen on self by /x%,Multiplică regenerarea sieși cu /x%,
,e81,Multiplies spikes on self by /x%,Multiplică țepii sieși cu /x%,
,e82,Multiplies haste to self by /x%,Multiplică viteza sieși cu /x%,
,e83,Multiplies slow to self by /x%,Multiplică încetinirile sieși cu /x%,
,e84,Multiplies rage to self by /x%,Multiplică furia sieși cu /x%,
,e85,Multiplies weak to self by /x%,Multiplică slăbiciunea sieși cu /x%,
,e86,Multiplies dodge to self by /x%,Multiplică ferelile sieși cu /x%,
,e87,Multiplies poison to enemy by /x%,Multiplică otrava inamicului cu /x%,
,e88,Multiplies regen to enemy by /x%,Multiplică regenerarea inamicului cu /x%,
,e89,Multiplies spikes to enemy by /x%,Multiplică țepii inamicului cu /x%,
,e90,Multiplies haste to enemy by /x%,Multiplică viteza inamicului cu /x%,
,e91,Multiplies slow to enemy by /x%,Multiplică încetinirea inamicului cu /x%,
,e92,Multiplies rage to enemy by /x%,Multiplică furia inamicului cu /x%,
,e93,Multiplies weak to enemy by /x%,Multiplică slăbiciunea inamicului cu /x%,
,e94,Multiplies dodge to enemy by /x%,Multiplică ferelile inamicului cu /x%,
,e95,Multiplies poison to all enemeies by /x%,Multiplică otrava tuturor inamicilor cu /x%,
,e96,Multiplies regen to all enemies by /x%,Multiplică regenerarea tuturor inamicilor cu /x%,
,e97,Multiplies spikes to all enemies by /x%,Multiplică țepii tuturor inamicilor cu /x%,
,e98,Multiplies haste to all enemies by /x%,Multiplică viteza tuturor inamicilor cu /x%,
,e99,Multiplies slow to all enemies by /x%,Multiplică încetinirea tuturor inamicilor cu /x%,
,e100,Multiplies rage to all enemies by /x%,Multiplică furia tuturor inamicilor cu /x%,
,e101,Multiplies weak to all enemies by /x%,Multiplică slăbiciunea tuturor inamicilor cu /x%,
,e102,Multiplies dodge to all enemies by /x%,Multiplică ferelile tuturor inamicilor cu /x%,
,e103,Removes /x% poison from self,Anulează /x% otravă sieși,
,e104,Removes /x% regen from self,Anulează /x% regenerare sieși,
,e105,Removes /x% spikes from self,Anulează /x% țepi sieși,
,e106,Removes /x% haste from self,Anulează /x% viteză sieși,
,e107,Removes /x% slow from self,Anulează /x% încetinire sieși,
,e108,Removes /x% rage from self,Anulează /x% furie sieși,
,e109,Removes /x% weak from self,Anulează /x% slăbiciune sieși,
,e110,Removes /x% dodge from self,Anulează /x% fereli sieși,
,e111,Removes /x% poison from enemy,Anulează /x% otravă inamicului,
,e112,Removes /x% regen from enemy,Anulează /x% regenerare inamicului,
,e113,Removes /x% spikes from enemy,Anulează /x% țepi inamicului,
,e114,Removes /x% haste from enemy,Anulează /x% viteză inamicului,
,e115,Removes /x% slow from enemy,Anulează /x% încetiniri inamicului,
,e116,Removes /x% rage from enemy,Anulează /x% furie inamicului,
,e117,Removes /x% weak from enemy,Anulează /x% slăbicini inamicului,
,e118,Removes /x% dodge from enemy,Anulează /x% fereli inamicului,
,e119,Removes /x% poison from all enemies,Anulează /x% otravă tuturor inamicilor,
,e120,Removes /x% regen from all enemies,Anulează /x% regenerare tuturor inamicilor,
,e121,Removes /x% spikes from all enemies,Anulează /x% țepi tuturor inamicilor,
,e122,Removes /x% haste from all enemies,Anulează /x% viteză tuturor inamicilor,
,e123,Removes /x% slow from all enemies,Anulează /x% încetiniri tuturor inamicilor,
,e124,Removes /x% rage from all enemies,Anulează /x% furie tuturor inamicilor,
,e125,Removes /x% weak from all enemies,Anulează /x% slăbiciune tuturor inamicilor,
,e126,Removes /x% dodge from all enemies,Anulează /x% fereli tuturor inamicilor,
,e127,Adds /x damage to Scratch,Adaugă /x daune la Zgârietură,
,e128,Draw /x carvings,Obține /x sculpturi, WARNING: AUTO-TRANSLATION #####################################################
,e129,Adds /x tough hide to enemy,Adaugă /x piele groasă inamicului, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,,,,
create effects,ceg,Creates /x gold,Crează /x aur,
,cec,Creates a curse,Crează un Blestem,
,ce1,Creates an Ethereal Arrow in this column,Crează o Săgheată magică în coloana asta,
,ce2,Creates an Ethereal Shiv in this row,Crează un Înțepător magic în răndul ăsta,
,ce3,Creates Ethereal Energy in this column,Creazy o Energie magică în coloana asta,
,ce4,Creates a fish in an adjacent space,Crează un Pește într-un spațiu adiacent,
,ce5,Creates any item,Crează orice obiect,
,ce6,Creates /x gold,Crează /x aur,
,ce7,Creates a drink in this row,Crează o băutură în rândul ăsta,
,ce8,Creates a potion in this row,Crează o poțiune în rândul ăsta,
,ce9,Creates an herb in this row,Crează iarbă în rândul ăsta,
,ce10,Creates a gem,Crează un Gem,
,ce11,Another Slime Sword will be created at the end of combat,Incă o Sabie de Slime va fi creată la sfârșitul bătăliei,
,ce12,Creates something really good… or a horrible curse,Crează un obiect bun... sau un Blestem,
,ce13,Replaced by an Ethereal Blade,Înlocuit cu o sabie magică,
,ce14,Replaced by Blade Summoner,Înlocuit cu Făcător de săbii,
,ce15,Replaced with an Empty Cup,Înlocuită cu o Halbă goală,
,ce16,Replaced by Illusory Blade,Înlocuit de Sabia Iluziilor, WARNING: AUTO-TRANSLATION #####################################################
,ce17,Replaced by Illusory Duct Tape,Înlocuit cu o iluzie de bandă adezivă, WARNING: AUTO-TRANSLATION #####################################################
,ce18,Creates a brick in this row,Creează o cărămidă în acest rând, WARNING: AUTO-TRANSLATION #####################################################
,ce19,Creates a Rocket in this column,Creează o rachetă în această coloană, WARNING: AUTO-TRANSLATION #####################################################
Movement effects,me1,turns clockwise,Se întoarce ceasornic,
,me2,turns around,Se întoarce,
,me3,turns counter-clockwise,Se întoarce invers sensului ceasornic,
,me4,moves forward until stopped,Se mișcă in față până se lovește de ceva,
,me5,moves forward one space,Se mișcă in față un spațiu,
,me6,moves up one space,Se mișcă in sus un spațiu,
Add Modifiers,,,,
,amApplied,From /x,Datorită /x,e.g. From Shield Spirit
,am1,All weapons get this effect applied,Toate armele primesc acest efect,
,am2,All shields get this effect applied,Toate scuturile primesc acest efect,
,am3,All wands get this effect applied,Toate baghetele primesc acest efect,
,am4,All bows get this effect applied,Toate arcurile primesc acest efect,
,am5,All arrows get this effect applied,Toate săgețile primesc acest efect,
,am6,The item between the wings gets this effect applied,Obiectul dintre aripi primește acest efect, WARNING: AUTO-TRANSLATION #####################################################
,am7,Weapons in this column get this effect applied this combat,Armele din această coloană primesc acest efect aplicat pentru această bătălie, WARNING: AUTO-TRANSLATION #####################################################
,am8,Adjacent weapons get this effect applied,Armele adiacente primesc acest efect, WARNING: AUTO-TRANSLATION #####################################################
,am9,All armor gets this effect applied,Toate armurile primesc acest efect, WARNING: AUTO-TRANSLATION #####################################################
,am10,All manastones get this effect applied,Toate Nestematele primesc acest efect, WARNING: AUTO-TRANSLATION #####################################################
item status effects,is1,This item is disabled,Obiectul acesta este dezactivat,
,is2,This item is a projectile,Obiectul acesta este un proiectil,
,is2b,Projectile,Proiectil, WARNING: AUTO-TRANSLATION #####################################################
,is2bd,Projectile attacks do not cause damage from spikes,Atacurile cu proiectile nu provoacă daune din cauza țepilor, WARNING: AUTO-TRANSLATION #####################################################
,is3,This item is anchored,Obiectul acesta este ancorat,
,is3b,Anchored,Ancorat, WARNING: AUTO-TRANSLATION #####################################################
,is3bd,Anchored items cannot be moved,Elementele ancorate nu pot fi mutate, WARNING: AUTO-TRANSLATION #####################################################
,is4,This item is enflamed,Obiectul acesta este în flăcări,
,is5,Conductive,Conductiv,
,is5d,Magic items get mana from manastones that are adjacent or connected through conductive items,Obiectele magice primesc mana din Nestematele care sunt adiacente sau conectate prin obiecte conductive, WARNING: AUTO-TRANSLATION #####################################################
,is6,This item is heavy,Obiectul acesta este greu,
,is6b,heavy,greu, WARNING: AUTO-TRANSLATION #####################################################
