,ev22i7,A beautiful backpack  is its own reward...,"Uno bellissimo zaino, è già una ricompensa...",
,ev22i8,Everything in its place...,Ogni cosa al suo posto...,
,ev22i9,A perfect backpack... a fantasy...,Uno zaino perfetto... una fantasia...,
,ev22i10,"Accept what you get, organize...","Accetta quello che ottieni, ed organizzati…",
,ev22i11,When your backpack is full of lemons...,Quando il tuo zaino è pieno di limoni…,
,ev22f1,I have faith...,Io ho fede…,
,ev22f2,I know you will make it...,So che ce la farai…,
,ev22f3,I believe in you...,Ho fiducia in te…,
,ev22f4,My blessings guide you...,Che le mie benedizioni ti guidino...,
,ev22f5,Let your backpack show you the way..,Lascia che il tuo zaino ti mostri la strada…,
,,,,
,evss,Want to see what I have today?,Vuoi vedere cosa ho oggi per te?,store
,evso1,Here's what I have today...,Ecco cosa ho oggi…,
,evso2,Found most of these under a toadstool,Ho trovato la maggior parte di questi sotto un fungo,
,evso3,I have selections from across the land!,Ho una vasta selezione di tutto il posto!,
,evso4,Rare items for you!,Oggetti rari per te!,
,evsr1,Not right for you?,Non va bene per te?,
,evsr2,"Okay, here's your money back!","Ok, riprendi i tuoi soldi indietro!",
,evsr3,I was sorry to let this go anyway!,Mi dispiaceva lasciarlo andare comunque!,
,evsr4,I'll take it back!,Melo riprenderò!,
,evss1,More money for me!,Più soldi per me!,
,evss2,Okay - hand it over,"Ok, dammelo",
,evss3,I'll try it out,Lo proverò,
,evss4,I'll buy that for a dollar!,Lo comprerò per un dollaro!,
,evsf1,Yum! I'll be taking that!,Delizioso! Melo prenderò!,
,evsf2,I want that!,Lo voglio!,
,evsf3,Woah! A tasty fly! Give me!,Wow! Una mosca gustosa! Dammela!,
,evsa1,Thank you!,Grazie!,
,evsa2,Economics!,Economici!,
,evsa3,Hope you enjoy it!,Spero che tu gradisca!,
,evsa4,It looks good on you!,Ti sta bene!,
,evsa5,Frogs have no use for these anyway!,Alle rane questi non servono comunque!,
,evsa6,Trading is fun!,Scambiare è divertente!,
,evsa7,Right into your backpack!,Direttamente nel tuo zaino!,
,evsgb1,See you later!,Arrivederci!,
,evsgb2,Good luck storming the dungeon!,Buona fortuna ad assaltare i sotterranei!,
,evsgb3,See you again soon!,Ci rivediamo presto!,
,evsgb4,Let me know if you see any tasty flies!,Fatemi sapere se vedete qualche mosca gustosa!,
,evsca1,Maybe if you get some more money!,Forse se ottieni qualche soldo in più!,
,evsca2,You can't afford this!,Non puoi permetterti questo!,
,evsca3,You need more coins!,Hai bisogno di più monete!,
,evsca4,I need payment!,Richiedo un pagamento!,
,evsca5,This isn't a charity!,Non Faccio Carità!,
,evsca6,Nothing is free,Niente è gratis,
,,,,
buttons,b1,End Turn,Fine Turno,
,b2,Stats,Statistiche,
,b3,Save Game,Salva Partita,
,b4,options,opzioni,
,b5,reorganize,riorganizza,
,b6,Scratch,Graffia,
,b7,done,fatto,
,b7back,back,Indietro,"""Go back to the previous menu"" WARNING: AUTO-TRANSLATION #####################################################"
,b8,Go adventuring!,Parti all'avventura!,WARNING: ENGLISH TEXT CHANGED #####################################################
,b9,cancel,Annulla,
,b10,Test,Testa, WARNING: AUTO-TRANSLATION #####################################################
,b11,Run,Attiva, WARNING: AUTO-TRANSLATION #####################################################
,b12,Autorun: on,Esecuzione automatica: attiva, WARNING: AUTO-TRANSLATION #####################################################
,b13,Autorun: off,Esecuzione automatica: disattivata, WARNING: AUTO-TRANSLATION #####################################################
,bd1,Scratch the enemy for 3 damage. Costs 1 Energy,Graffia il nemico per 3 danni. Al costo di 1 Energia,
,bd2,Reorganize your inventory in battle. Costs 3 energy,Riorganizza il tuo inventario in battaglia. Al costo di 3 Energia,
,bd3,Test your core,Testa il Nucleo, WARNING: AUTO-TRANSLATION #####################################################
,bd4,Run your core - ends your turn,utilizza il tuo nucleo - termina il tuo turno, WARNING: AUTO-TRANSLATION #####################################################
,bd5,"When autorun is enabled, you will automatically use your core at the start of each turn","Quando l'esecuzione automatica è abilitata, utilizzerai automaticamente il tuo nucleo all'inizio di ogni turno", WARNING: AUTO-TRANSLATION #####################################################
hud,h1,floor,Piano,
,h2,experience,Esperienza,
,h3,max level,Livello massimo,
,h4,level,livello, WARNING: AUTO-TRANSLATION #####################################################
status effects,se1,Poison,Veleno,
,se1d,Will take /x damage at the end of turn,Subirai /x danni all’inizio del turno, WARNING: ENGLISH TEXT CHANGED #####################################################
,se2,Regen,Rigenerazione,
,se2d,Will recover  /x health at start of turn,Guarirà /x Salute all’inizio del turno,
,se3,Spikes,Spine,
,se3d,Will deal /x damage if attacked,Subirai /x danni se attaccato,
,se4,Haste,Velocità,
,se4d,Will add /x additional block when blocking,Conferirà /x difesa aggiuntiva quando pari,
,se5,Slow,Lentezza,
,se5d,Will reduce block by /x when blocking,Ridurrà la difesa di /x Quando pari,
,se6,Rage,Rage,
,se6d,Will add /x damage when attacking,Aggiungerà /x danni quando attacchi, WARNING: ENGLISH TEXT CHANGED #####################################################
,se7,Weak,Debolezza,
,se7d,Will reduce /x damage when attacking,Ridurrà di /x danni quando attacchi, WARNING: ENGLISH TEXT CHANGED #####################################################
,se8,Dodge,Schivata,
,se8d,The next /x attacks will do no damage,Il prossimo /x attacco non farà danni,
,se9,Frozen,Congelato,
,se9d,/Will take no action for /x turns,/Non intraprenderà alcuna azione per /x turni,
,se10,Burn,Bruciatura,
,se10d,Will take /x damage at start of turn. This can be blocked,Subirai /x danni all’inizio del turno. Può essere bloccato,
,se11,Tough Hide,Pelliccia Resistente, WARNING: AUTO-TRANSLATION #####################################################
,se11d,Damage from projectiles is reduced by /x%,Il danno dei proiettili è ridotto del /x%, WARNING: AUTO-TRANSLATION #####################################################
Card Descriptors,Energy,Energy,Energia, WARNING: AUTO-TRANSLATION #####################################################
,Energyd,Energy is a resource you gain each turn. You need to end your turn to get more,L'energia è una risorsa che guadagni ogni turno. Devi terminare il tuo turno per ottenere di più, WARNING: AUTO-TRANSLATION #####################################################
,Enemy,Enemy,Nemico, WARNING: AUTO-TRANSLATION #####################################################
,Enemyd,The currently selected enemy. You can target any enemy,Il nemico attualmente selezionato. Puoi prendere di mira qualsiasi nemico, WARNING: AUTO-TRANSLATION #####################################################
,all enemies,all enemies,tutti i nemici, WARNING: AUTO-TRANSLATION #####################################################
,all enemiesd,All the current enemies - regardless of your target,"Tutti i nemici attuali, indipendentemente dal tuo obiettivo", WARNING: AUTO-TRANSLATION #####################################################
,Damage,Damage,Danni, WARNING: AUTO-TRANSLATION #####################################################
,Block,Block,Difesa, WARNING: AUTO-TRANSLATION #####################################################
,Blockd,"When hit, most attacks decrease block instead of HP. Block resets each turn","Quando vieni colpito, la maggior parte degli attacchi diminuisce il blocco invece degli PV. Il blocco si azzera ad ogni turno", WARNING: AUTO-TRANSLATION #####################################################
,HP,HP,PV, WARNING: AUTO-TRANSLATION #####################################################
,HPd,"If HP is 0, you will die","Se PV è a 0, morirai", WARNING: AUTO-TRANSLATION #####################################################
,Luck,Luck,Fortuna, WARNING: AUTO-TRANSLATION #####################################################
,Luckd,Luck increases your chances of finding rare items. It stacks!,La fortuna aumenta le tue possibilità di trovare oggetti rari. Si accumula!, WARNING: AUTO-TRANSLATION #####################################################
,discarded,discarded,scartato, WARNING: AUTO-TRANSLATION #####################################################
,discardedd,Discarded carvings can be drawn again later this combat,Le intagli scartati possono essere pescati di nuovo più avanti in questo combattimento, WARNING: AUTO-TRANSLATION #####################################################
,Banished,Banished,bandito, WARNING: AUTO-TRANSLATION #####################################################
,Banishedd,Banished carvings are removed for the rest of this combat,Le ingagli banditi vengono rimossi per il resto di questo combattimento, WARNING: AUTO-TRANSLATION #####################################################
,Disabled,Disabled,Disabilitato, WARNING: AUTO-TRANSLATION #####################################################
,Disabledd,Items have no effects while disabled,Gli oggetti non hanno effetti mentre sono disabilitati, WARNING: AUTO-TRANSLATION #####################################################
,Mana,Mana,Mana, WARNING: AUTO-TRANSLATION #####################################################
,Manad,Mana can be used in some items instead of energy. To use mana the item must be adjacent to a manastone or connected through conductive items,"Il mana può essere utilizzato in alcuni oggetti invece dell'energia. Per utilizzare il mana, l'oggetto deve essere adiacente a una pietra di mana o collegato tramite oggetti conduttivi", WARNING: AUTO-TRANSLATION #####################################################
Store,Cost,Cost,Costo,
,onSale,On Sale,In vendita,
Rarities,common,common,comune,
,uncommon,uncommon,non comune,
,rare,rare,raro,
,legendary,legendary,leggendaria,
Types,weapon,Weapon,Arma,
,Armor,Armor,Armatura,
,Shield,Shield,Scudo,
,Accessory,Accessory,Accessorio,
,Bow,Bow,Arco,
,Arrow,Arrow,Freccia,
,Consumable,Consumable,Consumabile,
,Gold,Gold,Oro,
,Manastone,Manastone,Pietra Magica,
,Key,Key,Chiave,
,Curse,Curse,Maledizione,
,Ingredient,Ingredient,Ingrediente,
,Wand,Wand,Bacchetta,
,Book,Book,Libro,
,Cleaver,Cleaver,Mannaia,
,Clothing,Clothing,Indumento,
,Helmet,Helmet,Elmetto,
,Footwear,Footwear,Calzature,
,Fish,Fish,Pesce,
,Relic,Relic,Reliquia,
,Glove,Glove,Guanto,
,Magic,Magic,Magia,
,Gem,Gem,Gemma,
,Structure,Structure,Strutture,remaining times that an item can be used WARNING: ENGLISH TEXT CHANGED #####################################################
,Ring,Ring,Anello,
,Rune,Rune,Runa,
,Carving,Carving,Intaglio, WARNING: AUTO-TRANSLATION #####################################################
,Component,Component,Componente, WARNING: AUTO-TRANSLATION #####################################################
,Potion,Potion,Pozione, WARNING: AUTO-TRANSLATION #####################################################
Limits,ul,use,Usa,
,ulp,uses,utilizzi,
,ul1,1 use,1 uso,
,ul2,/x uses,/x utilizzi,
,ul3,Can be used 1 time each turn,Può essere usato 1 volta ogni turno,
,ul4,Can be used /x times each turn,Può essere usato /x volte ogni turno,
,ul5,Can be used 1 time this turn,Può essere usato 1 volta questo turno,
,ul6,Can be used /x times this turn,Può essere usato /x volte questo turno,
,ul7,Can be used 1 time each combat,Può essere usato 1 volta per battaglia,
,ul8,Can be used /x times each combat,Può essere usato /x volte per battaglia,
,ul9,Can be used 1 time this combat,Può essere usato 1 volta questa battaglia,
,ul10,Can be used /x times this combat,Può essere usato /x volte questa battaglia,
,t1,On use,Quando usato,
,t1c,On Summon,Quando Evoca, WARNING: AUTO-TRANSLATION #####################################################
triggers,t2,When destroyed,Quando distrutto,
,t3,When added,Quando aggiunto,
,t4,When removed,Quando rimosso,
,t5,Each turn,Ogni turno,
,t6,When your turn ends,Quando il tuo turno finisce,
,t7,Each combat,ogni battaglia,
,t8,When combat ends,Quando la battaglia finisce,
,t9,On kill,Per uccisione,
,t10,On kill (non summon),Per uccisione (no evocazioni),
,t11,When rotated,Quando rotato,
,t12,When out of uses,Quanto senza usi,
,t13,When used,quando usato,
,t14,When selected,Quando selezionato,
,t15,On take damage,Quando subisci danni,
,t15b,When attacked,Quando attaccato, WARNING: AUTO-TRANSLATION #####################################################
,t16,When this moves,Quando questo si muove,
,t17,When this finishes moving,Quando questo finisce di muoversi,
,t18,When moved in combat,Quando mosso in battaglia,
,t19,On Scratch,Quando Graffi,
,t20,For each empty space [to the right],Per ogni spazio vuoto [a destra],
,t21,For each empty space [below],Per ogni spazio vuoto [sotto],
,t22,For each empty space [to the left],Per ogni spazio vuoto [a sinistra],
,t23,For each empty space [above],Per ogni spazio vuoto [sopra],
,t24,For each adjacent structure,Per ogni Struttura adiacente,
,t25,For each adjacent or diagonal structure,Per ogni adiacente o diagonale struttura,
,t26,When armor or a shield is present,Quando armatura o uno scudo è presente,
,t26b,For each armor or shield,Per ogni armatura o scudo, WARNING: AUTO-TRANSLATION #####################################################
,t27,For each space below,Per ogni spazio sotto,
,t28,When an item in this column is destroyed,Quando un oggetto in questa colonna è distrutto,
,t29,When an adjacent item is destroyed,Quando un oggetto adiacente è distrutto,
,t29b,When an adjacent or diagonal item is destroyed,Quando un oggetto adiacente o diagonale è distrutto,
,t30,For each space above this,Per ogni spazio sopra questo,
,t30b,"If this is not in the top row,","Se questo non è cima alla riga superiore,",WARNING: ENGLISH TEXT CHANGED #####################################################
,t31,When an adjacent weapon is used,Quando un arma adiacente è usata,WARNING: ENGLISH TEXT CHANGED #####################################################
,t32,If there is an item two spaces away,Se c’è un oggetto a due spazi di distanza,
,t33,For each adjacent or diagonal Curse,Per ogni Maledizione adiacente o diagonale,
,t33b,For each adjacent Curse,Per ogni Maledizione adiacente, WARNING: AUTO-TRANSLATION #####################################################
,t34,When a Wand kills an enemy,Quando una Bacchetta uccide un nemico,
,t35,If there is an adjacent weapon,Se c’è un’arma adiacente,
,t36,For each connected Manastone,Per Ogni Pietra Magica Collegata,
,t37,For each adjacent curse,Per ogni Maledizione adiacente,
,t38,For each adjacent or diagonal Fish,Per ogni Pesce adiacente o diagonale,
,t39,When an arrow (to the right) kills a non-summon enemy,Quando una Freccia (verso destra) uccide un Nemico non-evocato,
,t40,When an arrow (below) kills a non-summon enemy,Quando una Freccia (sotto) uccide un Nemico non-evocato,
,t41,When an arrow (to the left) kills a non-summon enemy,Quando una Freccia (verso sinistra) uccide un Nemico non-evocato,
,t42,When an arrow (above) kills a non-summon enemy,Quando una Freccia (sopra) uccide un Nemico non-evocato,
,t43,When an arrow [to the right] kills an enemy,Quando una Freccia [verso destra] un Nemico,
,t44,When an arrow [below] kills an enemy,Quando una Freccia [sotto] un Nemico,
,t45,When an arrow [to the left] kills an enemy,Quando una Freccia [verso sinistra] un Nemico,
,t46,When an arrow [above] kills an enemy,Quando una Freccia [sopra] un Nemico,
,t47,If there is a space above this,Se c’è uno spazio sopra,
,t48,For each adjacent or diagonal key,Per ogni chiave adiacente o diagonale,
,t49,If there is a space above this,Se c’è uno spazio sotto,
,t50,For each space above this,Per ogni spazio sopra,
,t51,For each space to the right,Per ogni spazio a destra,
,t52,For each space to the left,Per ogni spazio a sinistra,
,t53,For each adjacent item,Per ogni oggetto adiacente,
,t53s,If there is an adjacent item,Se c’è un oggetto adiacente,
,t54,For each adjacent empty space,Per ogni spazio vuoto adiacente,
,t55,For each adjacent item,Per ogni oggetto adiacente,
,t56,When a weapon is used,Quando un’arma viene usata,
,t57,For each adjacent or diagonal consumable,Per ogni consumabile adiacente o diagonale,
,t58,Each turn for each adjacent gem,Ogni turno per ogni gemma adiacente,
,t59,When a weapon kills an enemy,Quando un’arma uccide un nemico,
,t60,When an adjacent weapon is used,Quando un’arma adiacente viene usata,
,t61,When an adjacent or diagonal item is present,Quando è presente un oggetto adiacente o diagonale,
,t62,For each adjacent accessory,Per ogni accessorio adiacente,
,t63,For each adjacent gem,Per ogni gemma adiacente,
,t64,If adjacent to any item,Se adiacente a qualsiasi oggetto,
,t65,If adjacent or diagonal to any item,Se adiacente o diagonale a qualsiasi oggetto,
,t66,If adjacent or diagonal to armor or a shield,Se un’armatura o scudo è presente adiacente o diagonale,
,t67,When a diagonal shield is used,Quando uno scudo diagonale viene usato,
,t68,For each adjacent or diagonal ring,Per ogni anello adiacente o diagonale,
,t69,For each adjacent or diagonal curse,Per Ogni Maledizione adiacente o diagonale,
,t70,If you have any armor,Se Possiedi un’armatura,
,t71,When an adjacent or diagonal manastone is destroyed,Quando Pietra una Magica adiacente o diagonale viene Distrutta,WARNING: ENGLISH TEXT CHANGED #####################################################
,t72v,For each consumable in this row,Per ogni Consumabile in questa riga, WARNING: AUTO-TRANSLATION #####################################################
,t73,When a shield is used,Per ogni pietra magica in questa riga, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,tc1,On play,In gioco, WARNING: AUTO-TRANSLATION #####################################################
,tc2,When any carving is summoned,Quando un intaglio viene giocato, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,t73,For each manastone in this row,Per ogni pietra magica in questa riga, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,t74,For each adjacent consumable,Per ogni consumabile adiacente, WARNING: AUTO-TRANSLATION #####################################################
,t75,For each adjacent fish,Per ogni pesce adiacente, WARNING: AUTO-TRANSLATION #####################################################
,t76,For each empty space to the right,Per ogni spazio vuoto a destra, WARNING: AUTO-TRANSLATION #####################################################
,t77,For each empty space in this column,Per ogni spazio vuoto in questa colonna, WARNING: AUTO-TRANSLATION #####################################################
,t78,For each manastone above this,Per ogni pietra magica Sopra questo, WARNING: AUTO-TRANSLATION #####################################################
,t79,For each carving in your discard,Per ogni scultura nel tuo mazzo di scarto, WARNING: AUTO-TRANSLATION #####################################################
,t80,When a carving is used,Quando un intaglio viene usato, WARNING: AUTO-TRANSLATION #####################################################
,t81a,For each item along a diagonal line,Per ogni oggetto lungo una linea diagonale, WARNING: AUTO-TRANSLATION #####################################################
,t81,If there is an item along a diagonal line,Se c'è un oggetto lungo una linea diagonale, WARNING: AUTO-TRANSLATION #####################################################
,t82,When an adjacent carving is used,Quando viene utilizzata una scultura adiacente, WARNING: AUTO-TRANSLATION #####################################################
,t83,When an adjacent shield is used,Quando viene utilizzato uno scudo adiacente, WARNING: AUTO-TRANSLATION #####################################################
,t84,For each space a charge has traveled before using this item,Per ogni spazio che una carica a viaggiato prima di questo oggetto, WARNING: AUTO-TRANSLATION #####################################################
,t85,When an adjacent item kills a non-summon enemy,Quando un oggetto adiacente uccide un nemico non evocato, WARNING: AUTO-TRANSLATION #####################################################
,t86,For each adjacent carving,Per ogni intaglio adiacente, WARNING: AUTO-TRANSLATION #####################################################
,t87,When a carving is summoned,Quando l'intraglio viene evocato, WARNING: AUTO-TRANSLATION #####################################################
,t88,When an adjacent consumable is used,Quando viene utilizzato un consumabile adiacente, WARNING: AUTO-TRANSLATION #####################################################
,t89,On death,Quando muori, WARNING: AUTO-TRANSLATION #####################################################
,t90,When an item is used,Quando un oggetto viene utilizzato, WARNING: AUTO-TRANSLATION #####################################################
,t91,When a shield is used,Quando uno scudo viene utilizzato, WARNING: AUTO-TRANSLATION #####################################################
,,,,
,e1,Deals /x damage,Infligge /x Danni,
effects,e2,Hurts! Deals /x damage to self,Ahia! Infligge /x Danni a te stesso,
,e3,Deals /x damage to all enemies,Infligge /x Danni a tutti i nemici,
,e4,Deals /x vampirism ,Infligge /x Vampirismo,
,e5,Deals /x vampirism to all enemies,Infligge /x vampirismo a tutti i nemici,
,e6,Removes /x% of all block on self,Sottrae /x% di tutta la difesa da te stesso,
,e7,Multiplies current block by /x%,Moltiplica difesa attuale di /x%,
,e8,Adds /x block,Conferisce /x difesa,
,e9,Adds /x block to enemy,Conferisce /x difesa al nemico,
,e10,Adds /x block to all enemies,Conferisce /x difesa a tutti i nemici,
,e11,Removes /x block,Sottrae /x difesa,
,e12,Removes /x block from enemy,Sottrae /x difesa da nemico,
,e13,Removes /x block from all enemies,Sottrae /x difesa da tutti i nemici,
,e14,Heals /x HP,Guarisce /x Salute,
,e15,Enemy heals /x HP,Guarisce nemico /x Salute,
,e16,All enemies heal /x HP,Guarisce tutti i nemici /x Salute,
,e17,Lose /x HP,Perdi /x Salute,
,e18,Enemy loses /x HP,Nemico perde /x Salute,
,e19,All enemies lose /x HP,Tutti i nemici perdono /x Salute,
,e20,Adds /x energy,Conferisce /x energia,
,e20d,Removes /x energy,Rimuove /x energia,WARNING: AUTO-TRANSLATION #####################################################
,e21,Adds /x Max HP,Conferisce /x Massivo salute,
,e21b,Removes /x Max HP,Rimuove /x Salute massima, WARNING: AUTO-TRANSLATION #####################################################
,e22,Adds /x Mana to connected Mana network,Conferisce /x Mana connessa alla Rete Magica,
,e22b,Removes /x Mana from connected Mana network,Rimuove /x Mana dalla rete di Mana connessa, WARNING: AUTO-TRANSLATION #####################################################
,e23,Adds Luck,Conferisce Fortuna,
,e24,Adds Great Luck,Conferisce Molta Fortuna,
,e25,Multiplies all status effects on self by /x%,Moltiplica tutti gli effetti di stato da te stesso di /x%,
,e26,Multiplies all status effects on enemy by /x%,Moltiplica tutti gli effetti di stato al nemico di /x%,
,e27,Multiplies all status effects on all enemies by /x%,Moltiplica tutti gli effetti di stato a tutti i nemici di /x%,
,e28,Removes /x% of all status effects on self,Sottrae /x% di tutti gli effetti di stato da te stesso,
,e29,Removes /x% of all status effects on enemy,Sottrae /x% di tutti gli effetti di stato al nemico,
,e29b,Removes /x from all status effects on enemy,Rimuove /x di tutti gli effetti di stato al nemico, WARNING: AUTO-TRANSLATION #####################################################
,e29c,Removes /x from all status effects on all enemies,Rimuove /x da tutti gli effetti di stato da tutti i nemici, WARNING: AUTO-TRANSLATION #####################################################
,e29e,Removes /x from all status effects on everyone,Rimuove /x da tutti gli effetti di stato su tutti, WARNING: AUTO-TRANSLATION #####################################################
,e30,Removes /x% of all status effects on all enemies,Sottrae /x% di tutti gli effetti di stato da tutti i nemici,
,e31,Adds /x poison to self,Subisce /x veleno su te stesso,
,e32,Adds /x regen to self,Conferisce /x guarigione su te stesso,
,e33,Adds /x spikes to self,Conferisce /x spine su te stesso,
,e34,Adds /x haste to self,Conferisce /x velocità su te stesso,
,e35,Adds /x slow to self,Subisce /x lentezza su te stesso,
,e36,Adds /x rage to self,Conferisce /x rabbia su te stesso,
,e37,Adds /x weak to self,Subisce /x debolezza su te stesso,
,e38,Adds /x dodge to self,Conferisce /x Schivata su te stesso,
,e39,Adds /x poison to enemy,Subisce /x veleno al nemico,
,e40,Adds /x regen to enemy,Conferisce /x Guarigione al nemico,
,e41,Adds /x spikes to enemy,Conferisce /x spine al nemico,
,e42,Adds /x haste to enemy,Conferisce /x velocità al nemico,
,e43,Adds /x slow to enemy,Subisce /x lentezza al nemico,
,e44,Adds /x rage to enemy,Conferisce /x rabbia al nemico,
,e45,Adds /x weak to enemy,Subisce /x debolezza al nemico,
,e46,Adds /x dodge to enemy,Conferisce /x schivata al nemico,
,e46b,Adds /x burn to enemy,Aggiunge /x bruciatura al nemico, WARNING: AUTO-TRANSLATION #####################################################
,e47,Adds /x poison to all enemies,Subisce /x veleno a tutti i nemici,
,e48,Adds /x regen to all enemies,Conferisce /x Guarigione a tutti i nemici,
,e49,Adds /x spikes to all enemies,Conferisce /x spine a tutti i nemici,
,e50,Adds /x haste to all enemies,Conferisce /x velocità a tutti i nemici,
,e51,Adds /x slow to all enemies,Subisce /x lentezza a tutti i nemici,
,e52,Adds /x rage to all enemies,Conferisce /x rabbia a tutti i nemici,
,e53,Adds /x weak to all enemies,Subisce /x debolezza a tutti i nemici,
,e54,Adds /x dodge to all enemies,Conferisce /x schivata a tutti i nemici,
,e54b,Adds /x burn to all enemies,Subisce /x bruciatura a tutti i nemici, WARNING: AUTO-TRANSLATION #####################################################
,e55,Removes /x poison from self,Sottrae /x veleno da te stesso,
,e56,Removes /x regen from self,Sottrae /x guarigione da te stesso,
,e57,Removes /x spikes from self,Sottrae /x spine da te stesso,
,e58,Removes /x haste from self,Sottrae /x velocità da te stesso,
,e59,Removes /x slow from self,Sottrae /x lentezza da te stesso,
,e60,Removes /x rage from self,Sottrae /x rabbia da te stesso,
,e61,Removes /x weak from self,Sottrae /x debolezza da te stesso,
,e62,Removes /x dodge from self,Sottrae /x schivata da te stesso,
,e63,Removes /x poison from enemy,Sottrae /x veleno dal nemico,
,e64,Removes /x regen from enemy,Sottrae /x guarigione dal nemico,
,e65,Removes /x spikes from enemy,Sottrae /x spine dal nemico,
,e66,Removes /x haste from enemy,Sottrae /x velocità dal nemico,
,e67,Removes /x slow from enemy,Sottrae /x lentezza dal nemico,
,e68,Removes /x rage from enemy,Sottrae /x rabbia dal nemico,
,e69,Removes /x weak from enemy,Sottrae /x debolezza dal nemico,
,e70,Removes /x dodge from enemy,Sottrae /x Schivata dal nemico,
,e71,Removes /x poison from all enemies,Sottrae /x veleno da tutti i nemici,
,e72,Removes /x regen from all enemies,Sottrae /x guarigione da tutti i nemici,
,e73,Removes /x spikes from all enemies,Sottrae /x spine da tutti i nemici,
,e74,Removes /x haste from all enemies,Sottrae /x velocità da tutti i nemici,
,e75,Removes /x slow from all enemies,Sottrae /x lentezza da tutti i nemici,
,e76,Removes /x rage from all enemies,Sottrae /x rabbia da tutti i nemici,
,e77,Removes /x weak from all enemies,Sottrae /x debolezza da tutti i nemici,
,e78,Removes /x dodge from all enemies,Sottrae /x schivata da tutti i nemici,
,e79,Multiplies poison on self by /x%,Moltiplica veleno da te stesso /x%,
,e80,Multiplies regen on self by /x%,Moltiplica guarigione da te stesso /x%,
,e81,Multiplies spikes on self by /x%,Moltiplica spine a te stesso di /x%,
,e82,Multiplies haste to self by /x%,Moltiplica velocità a te stesso di /x%,
,e83,Multiplies slow to self by /x%,Moltiplica lentezza a te stesso di /x%,
,e84,Multiplies rage to self by /x%,Moltiplica rabbia a te stesso di /x%,
,e85,Multiplies weak to self by /x%,Moltiplica debolezza a te stesso di /x%,
,e86,Multiplies dodge to self by /x%,Moltiplica schivata a te stesso di /x%,
,e87,Multiplies poison to enemy by /x%,Moltiplica veleno a nemico di /x%,
,e88,Multiplies regen to enemy by /x%,Moltiplica guarigione a nemico di /x%,
,e89,Multiplies spikes to enemy by /x%,Moltiplica spine a nemico di /x%,
,e90,Multiplies haste to enemy by /x%,Moltiplica velocità a nemico di /x%,
,e91,Multiplies slow to enemy by /x%,Moltiplica lentezza a nemico di /x%,
,e92,Multiplies rage to enemy by /x%,Moltiplica rabbia a nemico di /x%,
,e93,Multiplies weak to enemy by /x%,Moltiplica debolezza a nemico di /x%,
,e94,Multiplies dodge to enemy by /x%,Moltiplica schivata a nemico di /x%,
,e95,Multiplies poison to all enemeies by /x%,Moltiplica veleno su tutti i nemici di /x%,
,e96,Multiplies regen to all enemies by /x%,Moltiplica guarigione su tutti i nemici di /x%,
,e97,Multiplies spikes to all enemies by /x%,Moltiplica spine su tutti i nemici di /x%,
,e98,Multiplies haste to all enemies by /x%,Moltiplica velocità su tutti i nemici di /x%,
,e99,Multiplies slow to all enemies by /x%,Moltiplica lentezza su tutti i nemici di /x%,
,e100,Multiplies rage to all enemies by /x%,Moltiplica rabbia su tutti i nemici di /x%,
,e101,Multiplies weak to all enemies by /x%,Moltiplica debolezza su tutti i nemici di /x%,
,e102,Multiplies dodge to all enemies by /x%,Moltiplica schivata su tutti i nemici di /x%,
,e103,Removes /x% poison from self,Sottrae /x% veleno da te stesso,
,e104,Removes /x% regen from self,Sottrae /x% guarigione da te stesso,
,e105,Removes /x% spikes from self,Sottrae /x% spine da te stesso,
,e106,Removes /x% haste from self,Sottrae /x% velocità da te stesso,
,e107,Removes /x% slow from self,Sottrae /x% lentezza da te stesso,
,e108,Removes /x% rage from self,Sottrae /x% rabbia da te stesso,
,e109,Removes /x% weak from self,Sottrae /x% debolezza da te stesso,
,e110,Removes /x% dodge from self,Sottrae /x% schivata da te stesso,
,e111,Removes /x% poison from enemy,Sottrae /x% veleno dal nemico,
,e112,Removes /x% regen from enemy,Sottrae /x% guarigione dal nemico,
,e113,Removes /x% spikes from enemy,Sottrae /x% spine dal nemico,
,e114,Removes /x% haste from enemy,Sottrae /x% velocità dal nemico,
,e115,Removes /x% slow from enemy,Sottrae /x% lentezza dal nemico,
,e116,Removes /x% rage from enemy,Sottrae /x% rabbia dal nemico,
,e117,Removes /x% weak from enemy,Sottrae /x% debolezza dal nemico,
,e118,Removes /x% dodge from enemy,Sottrae /x% Schivata dal nemico,
,e119,Removes /x% poison from all enemies,Sottrae /x% veleno da tutti i nemici,
,e120,Removes /x% regen from all enemies,Sottrae /x% guarigione da tutti i nemici,
,e121,Removes /x% spikes from all enemies,Sottrae /x% spine da tutti i nemici,
,e122,Removes /x% haste from all enemies,Sottrae /x% velocità da tutti i nemici,
,e123,Removes /x% slow from all enemies,Sottrae /x% lentezza da tutti i nemici,
,e124,Removes /x% rage from all enemies,Sottrae /x% rabbia da tutti i nemici,
