,evso1,Here's what I have today...,İşte bugünkü mallar burada...,
,evso2,Found most of these under a toadstool,Bunların çoğunu bir şapkalı mantarın altında buldum,
,evso3,I have selections from across the land!,Bütün diyardan seçe seçe getirdim!,
,evso4,Rare items for you!,Senin için nadir eşyalar!,
,evsr1,Not right for you?,Sana uygun değiller mi?,
,evsr2,"Okay, here's your money back!",Tamam işte paran burda!,
,evsr3,I was sorry to let this go anyway!,Bunu satmayı çok da istemiyordum aslında!,
,evsr4,I'll take it back!,Geri alacağım!,
,evss1,More money for me!,Para Para Para,
,evss2,Okay - hand it over,Tamam uzat bakayım,
,evss3,I'll try it out,Bir deneyeyim,
,evss4,I'll buy that for a dollar!,1 liraya alırım onu!,
,evsf1,Yum! I'll be taking that!,Ohh alırım valla!,
,evsf2,I want that!,Bunu istiyorum!,
,evsf3,Woah! A tasty fly! Give me!,Vay canına! Lezzetli bir sinek mi! Ver bana!,
,evsa1,Thank you!,Teşekkürler!,
,evsa2,Economics!,Ekonomi!,
,evsa3,Hope you enjoy it!,Umarım beğenirsin!,
,evsa4,It looks good on you!,Pek de yakıştı!,
,evsa5,Frogs have no use for these anyway!,Kurbağalar bunları ne yapacak zaten!,
,evsa6,Trading is fun!,Takas yapmak eğlenceli!,
,evsa7,Right into your backpack!,Dimdirek çantaya!,
,evsgb1,See you later!,Sonra görüşürüz!,
,evsgb2,Good luck storming the dungeon!,Zindanda bol sanşlar!,
,evsgb3,See you again soon!,Tekrar görüşmek üzere!,
,evsgb4,Let me know if you see any tasty flies!,Oralarda lezzetli sinekler görürsen bana haber ver!,
,evsca1,Maybe if you get some more money!,Belki biraz daha paran olduğunda!,
,evsca2,You can't afford this!,Bunu karşılayamazsın!,
,evsca3,You need more coins!,Daha fazla paraya ihtiyacın var!,
,evsca4,I need payment!,Ödemem nerede!,
,evsca5,This isn't a charity!,Hayır kurumuna mı benziyorum!,
,evsca6,Nothing is free,Beleş hiçbir şey yok,
,,,,
buttons,b1,End Turn,Turunu bitir,
,b2,Stats,İstatistikler,
,b3,Save Game,Oyunu Kaydet,
,b4,options,Ayarlar,
,b5,reorganize,Yeniden düzenle,
,b6,Scratch,Tırmalamak,
,b7,done,tamamlandı,
,b7back,back,geri,"""Go back to the previous menu"" WARNING: AUTO-TRANSLATION #####################################################"
,b8,Go adventuring!,Maceraya!,
,b9,cancel,iptal et,
,b10,Test,Ölçek, WARNING: AUTO-TRANSLATION #####################################################
,b11,Run,Koşmak, WARNING: AUTO-TRANSLATION #####################################################
,b12,Autorun: on,Otomatik çalıştırma: açık, WARNING: AUTO-TRANSLATION #####################################################
,b13,Autorun: off,Otomatik çalıştırma: kapalı, WARNING: AUTO-TRANSLATION #####################################################
,bd1,Scratch the enemy for 3 damage. Costs 1 Energy,Düşmanı 3 hasar için tırmalar. 1 enerjiye mal olur,
,bd2,Reorganize your inventory in battle. Costs 3 energy,Envanterini savaş içinde yeniden düzenle. 3 enerjiye mal olur,
,bd3,Test your core,Çekirdeğini test et, WARNING: AUTO-TRANSLATION #####################################################
,bd4,Run your core - ends your turn,Çekirdeğini çalıştır - sıranı bitir, WARNING: AUTO-TRANSLATION #####################################################
,bd5,"When autorun is enabled, you will automatically use your core at the start of each turn","Otomatik çalıştırma etkinleştirildiğinde, her dönüşün başında çekirdeğinizi otomatik olarak kullanacaksınız.", WARNING: AUTO-TRANSLATION #####################################################
hud,h1,floor,kat,
,h2,experience,deneyim,
,h3,max level,maksimum seviye,
,h4,level,seviye, WARNING: AUTO-TRANSLATION #####################################################
status effects,se1,Poison,Zehir,
,se1d,Will take /x damage at the end of turn,Turun başında /x hasar alacak, WARNING: ENGLISH TEXT CHANGED #####################################################
,se2,Regen,Yenilenme,
,se2d,Will recover  /x health at start of turn,Turun başında /x can yenileyecek,
,se3,Spikes,Diken,
,se3d,Will deal /x damage if attacked,Saldırıya uğradığında /x hasar verecek,
,se4,Haste,Hız,
,se4d,Will add /x additional block when blocking,Blok yaparken /x blok ekleyecek,
,se5,Slow,Yavaşlatma,
,se5d,Will reduce block by /x when blocking,Blok yaparken bloklama değerini /x düşürecek,
,se6,Rage,Öfke,
,se6d,Will add /x damage when attacking,Bir silahla saldırırken /x hasar ekleyecek, WARNING: ENGLISH TEXT CHANGED #####################################################
,se7,Weak,Zayıflık,
,se7d,Will reduce /x damage when attacking,Bir silahla saldırırken hasarı /x düşürecek, WARNING: ENGLISH TEXT CHANGED #####################################################
,se8,Dodge,Kaçınma,
,se8d,The next /x attacks will do no damage,Sıradaki /x saldırı hasar vermeyecek,
,se9,Frozen,Donma,
,se9d,/Will take no action for /x turns,/x tur boyunca aksiyon alamayacak,
,se10,Burn,Yanma,
,se10d,Will take /x damage at start of turn. This can be blocked,Tur başında /x hasar alacak. Bu hasar bloklanamaz,
,se11,Tough Hide,sert deri, WARNING: AUTO-TRANSLATION #####################################################
,se11d,Damage from projectiles is reduced by /x%,Mermilerden gelen hasar /x% oranında azaltıldı, WARNING: AUTO-TRANSLATION #####################################################
Card Descriptors,Energy,Energy,Enerji, WARNING: AUTO-TRANSLATION #####################################################
,Energyd,Energy is a resource you gain each turn. You need to end your turn to get more,"Enerji, her turda kazandığınız bir kaynaktır. Daha fazlasını almak için sıranı bitirmelisin", WARNING: AUTO-TRANSLATION #####################################################
,Enemy,Enemy,Düşman, WARNING: AUTO-TRANSLATION #####################################################
,Enemyd,The currently selected enemy. You can target any enemy,Şu anda seçili düşman. Herhangi bir düşmanı hedefleyebilirsiniz, WARNING: AUTO-TRANSLATION #####################################################
,all enemies,all enemies,tüm düşmanlar, WARNING: AUTO-TRANSLATION #####################################################
,all enemiesd,All the current enemies - regardless of your target,Mevcut tüm düşmanlar - hedefinizden bağımsız olarak, WARNING: AUTO-TRANSLATION #####################################################
,Damage,Damage,Zarar, WARNING: AUTO-TRANSLATION #####################################################
,Block,Block,Engellemek, WARNING: AUTO-TRANSLATION #####################################################
,Blockd,"When hit, most attacks decrease block instead of HP. Block resets each turn","Vurulduğunda, çoğu saldırı HP yerine bloğu azaltır. Her dönüşte blok sıfırlama", WARNING: AUTO-TRANSLATION #####################################################
,HP,HP,HP, WARNING: AUTO-TRANSLATION #####################################################
,HPd,"If HP is 0, you will die",HP 0 ise ölürsünüz, WARNING: AUTO-TRANSLATION #####################################################
,Luck,Luck,Şans, WARNING: AUTO-TRANSLATION #####################################################
,Luckd,Luck increases your chances of finding rare items. It stacks!,"Şans, nadir eşyalar bulma şansınızı artırır. Yığınlar!", WARNING: AUTO-TRANSLATION #####################################################
,discarded,discarded,atılan, WARNING: AUTO-TRANSLATION #####################################################
,discardedd,Discarded carvings can be drawn again later this combat,Atılan oymalar bu savaştan sonra tekrar çizilebilir, WARNING: AUTO-TRANSLATION #####################################################
,Banished,Banished,sürgün, WARNING: AUTO-TRANSLATION #####################################################
,Banishedd,Banished carvings are removed for the rest of this combat,Bu savaşın geri kalanı için sürgündeki oymalar kaldırıldı, WARNING: AUTO-TRANSLATION #####################################################
,Disabled,Disabled,Engelli, WARNING: AUTO-TRANSLATION #####################################################
,Disabledd,Items have no effects while disabled,Öğeler devre dışıyken hiçbir etkisi olmaz, WARNING: AUTO-TRANSLATION #####################################################
,Mana,Mana,mana, WARNING: AUTO-TRANSLATION #####################################################
,Manad,Mana can be used in some items instead of energy. To use mana the item must be adjacent to a manastone or connected through conductive items,Bazı eşyalarda enerji yerine mana kullanılabilir. Mana kullanmak için eşya bir mana taşına bitişik olmalı veya iletken nesnelerle bağlanmalıdır., WARNING: AUTO-TRANSLATION #####################################################
Store,Cost,Cost,Fiyat,
,onSale,On Sale,Satılık,
Rarities,common,common,Sıradan,
,uncommon,uncommon,Sıradışı,
,rare,rare,Nadir,
,legendary,legendary,Efsanevi,
Types,weapon,Weapon,Silah,
,Armor,Armor,Zırh,
,Shield,Shield,Kalkan,
,Accessory,Accessory,Aksesuar,
,Bow,Bow,Yay,
,Arrow,Arrow,Ok,
,Consumable,Consumable,Tüketilebilen,
,Gold,Gold,Altın,
,Manastone,Manastone,Manataşı,
,Key,Key,Anahtar,
,Curse,Curse,Lanet,
,Ingredient,Ingredient,Malzeme,
,Wand,Wand,Sihirbaz değneği,
,Book,Book,Kitap,
,Cleaver,Cleaver,Satır bıçağı,
,Clothing,Clothing,Kıyafet,
,Helmet,Helmet,Miğfer,
,Footwear,Footwear,Ayakkabı,
,Fish,Fish,Balık,
,Relic,Relic,Eser,
,Glove,Glove,Eldiven,
,Magic,Magic,Büyü,
,Gem,Gem,Mücevher,
,Structure,Structure,Yapı,remaining times that an item can be used
,Ring,Ring,Yüzük,
,Rune,Rune,Rün,
,Carving,Carving,Oyma,
,Component,Component,Bileşen, WARNING: AUTO-TRANSLATION #####################################################
,Potion,Potion,İksir, WARNING: AUTO-TRANSLATION #####################################################
Limits,ul,use,kullan,
,ulp,uses,kullanım,
,ul1,1 use,1 kez kullan,
,ul2,/x uses,/x kez kullan,
,ul3,Can be used 1 time each turn,Her turda 1 kez kullanılabilir,
,ul4,Can be used /x times each turn,Her turda /x kez kullanılabilir,
,ul5,Can be used 1 time this turn,Bu turda 1 kez kullanılabilir,
,ul6,Can be used /x times this turn,Bu turda /x kez kullanılabilir,
,ul7,Can be used 1 time each combat,Her savaşta bir kez kullanılabilir,
,ul8,Can be used /x times each combat,Her savaşta /x kez kullanılabilir,
,ul9,Can be used 1 time this combat,Bu savaşta bir kez kullanılabilir,
,ul10,Can be used /x times this combat,Bu savaşta /x kez kullanılabilir,
triggers,t1,On use,Kullanımda,
,t1c,On Summon,Çağırıldığında, WARNING: AUTO-TRANSLATION #####################################################
,t2,When destroyed,Yok olduğunda,
,t3,When added,Eklendiğinde,
,t4,When removed,Kaldırıldığında,
,t5,Each turn,Her tur başına,
,t6,When your turn ends,Tur sona erdiğinde,
,t7,Each combat,Her savaş başına,
,t8,When combat ends,Savaş bittiğinde,
,t9,On kill,Her öldürme başına,
,t10,On kill (non summon),Her öldürme başına (çağrılmış olmayan),
,t11,When rotated,Döndürüldüğünde,
,t12,When out of uses,Kullanım hakkı bittiğinde,
,t13,When used,Kullanıldığında,
,t14,When selected,Seçildiğinde,
,t15,On take damage,Her hasar alındığında,
,t15b,When attacked,Saldırıya uğradığında, WARNING: AUTO-TRANSLATION #####################################################
,t16,When this moves,Hareket ettirildiğinde,
,t17,When this finishes moving,Hareket etmesi bittiğinde,
,t18,When moved in combat,Savaş sırasında hareket ettirildiğinde,
,t19,On Scratch,Tırmalamada,
,t20,For each empty space [to the right],Sağında olan her boş kare için,
,t21,For each empty space [below],Altında olan her boş kare için,
,t22,For each empty space [to the left],Solunda olan her boş kare için,
,t23,For each empty space [above],Üstünde olan her boş kare için,
,t24,For each adjacent structure,Yanındaki her yapı için,
,t25,For each adjacent or diagonal structure,Yanındaki veya çaprazındaki her yapı için,
,t26,When armor or a shield is present,Zırh veya kalkana sahip olunduğunda,
,t26b,For each armor or shield,Her zırh veya kalkan için, WARNING: AUTO-TRANSLATION #####################################################
,t27,For each space below,Altında olan her kare için,
,t28,When an item in this column is destroyed,Bu sütundaki bir eşya yok olduğunda,
,t29,When an adjacent item is destroyed,Yanındaki bir eşya yok olduğunda,
,t29b,When an adjacent or diagonal item is destroyed,Yanındaki veya çaprazındaki bir eşya yok olduğunda,
,t30,For each space above this,Üstünde olan her kare için,
,t30b,"If this is not in the top row,",Eğer en üst satırda bulunmuyorsa,
,t31,When an adjacent weapon is used,Yanındaki bir silah kullanıldığında,
,t32,If there is an item two spaces away,Eğer iki kare uzağında bir eşya bulunuyorsa,
,t33,For each adjacent or diagonal Curse,Her yanındaki ve çaprazındaki lanet başına,
,t33b,For each adjacent Curse,Yanındaki her lanet başına,
,t34,When a Wand kills an enemy,Asa ile bir düşman öldürüldüğünde,
,t35,If there is an adjacent weapon,Eğer yanında bir silah bulunuyorsa,
,t36,For each connected Manastone,Her bağlı Manataşı başına,
,t37,For each adjacent curse,Yanındaki her lanet başına,
,t38,For each adjacent or diagonal Fish,Yanındaki ve çaprasındaki her balık başına,
,t39,When an arrow (to the right) kills a non-summon enemy,Sağında olan bir ok ile çağrılmamış bir düşman öldürüldüğünde,
,t40,When an arrow (below) kills a non-summon enemy,Altında olan bir ok ile çağrılmamış bir düşman öldürüldüğünde,
,t41,When an arrow (to the left) kills a non-summon enemy,Solunda olan bir ok ile çağrılmamış bir düşman öldürüldüğünde,
,t42,When an arrow (above) kills a non-summon enemy,Üstünde olan bir ok ile çağrılmamış bir düşman öldürüldüğünde,
,t43,When an arrow [to the right] kills an enemy,Sağında olan bir ok ile bir düşman öldürüldüğünde,
,t44,When an arrow [below] kills an enemy,Altında olan bir ok ile bir düşman öldürüldüğünde,
,t45,When an arrow [to the left] kills an enemy,Solunda olan bir ok ile bir düşman öldürüldüğünde,
,t46,When an arrow [above] kills an enemy,Üstünde olan bir ok ile bir düşman öldürüldüğünde,
,t47,If there is a space above this,Eğer üstünde bir kare bulunuyorsa,
,t48,For each adjacent or diagonal key,Yanındaki ve çaprazındaki her anahtar başına,
,t49,If there is a space above this,Eğer üstünde bir kare bulunuyorsa,
,t50,For each space above this,Üstünde olan her kare için,
,t51,For each space to the right,Sağında olan her kare için,
,t52,For each space to the left,Solunda olan her kare için,
,t53,For each adjacent item,Yanındaki her eşya başına,
,t53s,If there is an adjacent item,Eğer yanında bir eşya bulunuyorsa,
,t54,For each adjacent empty space,Yanındaki her boş kare için,
,t55,For each adjacent item,Yanındaki her eşya başına,
,t56,When a weapon is used,Bir silah kullanıldığında,
,t57,For each adjacent or diagonal consumable,Yanındaki veya çaprazındaki bir eşya yok olduğunda,
,t58,Each turn for each adjacent gem,Yanındaki her mücevher için her bir tur,
,t59,When a weapon kills an enemy,"Silah, bir düşmanı öldürdüğünde",
,t60,When an adjacent weapon is used,Yanındaki bir silah kullanıldığında,
,t61,When an adjacent or diagonal item is present,Yanındaki veya çapraz bir öğe mevcut olduğunda,
,t62,For each adjacent accessory,Çaprazındaki her aksesuar için,
,t63,For each adjacent gem,Çaprazındaki her bir mücevher için,
,t64,If adjacent to any item,Eğer herhangi bir eşyayanın yayındaysa,
,t65,If adjacent or diagonal to any item,Eğer herhangi bir eşyanın yanında veya çaprazındaysa,
,t66,If adjacent or diagonal to armor or a shield,Eğer bir zırhın veya kalkanın yanındaysa veya çaprazındaysa,
,t67,When a diagonal shield is used,Çaprazında bulunan bir kalkan kullanıldığında,
,t68,For each adjacent or diagonal ring,Yanında veya çaprazında bulunan her bir yüzük için,
,t69,For each adjacent or diagonal curse,Yanında veya çaprazında bulunan her bir lanet için,
,t70,If you have any armor,Eğer herhangi bir zırhın varsa,
,t71,When an adjacent or diagonal manastone is destroyed,Yanında veya çaprazında bir mana taşı yok olduğunda,
,t72v,For each consumable in this row,Bu satırdaki bütün tüketilebilirler için,
,t73,When a shield is used,Bu satırdaki her bir mana taşı için, WARNING: ENGLISH TEXT CHANGED #####################################################
,tc1,On play,Oynandığında,
,tc2,When any carving is summoned,Bir oyma oynandığında, WARNING: ENGLISH TEXT CHANGED #####################################################
,t73,For each manastone in this row,Bu satırdaki her bir mana taşı için, WARNING: ENGLISH TEXT CHANGED ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,t74,For each adjacent consumable,Yanında bulunan her bir tüketilebilir için,
,t75,For each adjacent fish,Yanındaki her bir balık için, WARNING: AUTO-TRANSLATION #####################################################
,t76,For each empty space to the right,Sağa doğru olan her bir boşluk için,
,t77,For each empty space in this column,Bu sütunda bulunan her bir boşluk için,
,t78,For each manastone above this,Bunun üstündeki her mana taşı için,
,t79,For each carving in your discard,Elden çıkartmış olduğunuz her oyma için,
,t80,When a carving is used,Bir oyma kullanıldığında, WARNING: AUTO-TRANSLATION #####################################################
,t81a,For each item along a diagonal line,Çapraz bir çizgi boyunca her öğe için, WARNING: AUTO-TRANSLATION #####################################################
,t81,If there is an item along a diagonal line,Çapraz bir hat boyunca bir eşya varsa, WARNING: AUTO-TRANSLATION #####################################################
,t82,When an adjacent carving is used,Yanındaki bir oyma kullanıldığında, WARNING: AUTO-TRANSLATION #####################################################
,t83,When an adjacent shield is used,Bitişik bir kalkan kullanıldığında, WARNING: AUTO-TRANSLATION #####################################################
,t84,For each space a charge has traveled before using this item,Bu öğeyi kullanmadan önce seyahat edilen her alan için bir ücret, WARNING: AUTO-TRANSLATION #####################################################
,t85,When an adjacent item kills a non-summon enemy,"Bitişikteki bir öğe, çağrılmayan bir düşmanı öldürdüğünde", WARNING: AUTO-TRANSLATION #####################################################
,t86,For each adjacent carving,Her bitişik oyma için, WARNING: AUTO-TRANSLATION #####################################################
,t87,When a carving is summoned,Bir oyma çağrıldığında, WARNING: AUTO-TRANSLATION #####################################################
,t88,When an adjacent consumable is used,Bitişik bir sarf malzemesi kullanıldığında, WARNING: AUTO-TRANSLATION #####################################################
,t89,On death,ölüm üzerine, WARNING: AUTO-TRANSLATION #####################################################
,t90,When an item is used,Bir öğe kullanıldığında, WARNING: AUTO-TRANSLATION #####################################################
,t91,When a shield is used,Kalkan kullanıldığında, WARNING: AUTO-TRANSLATION #####################################################
,,,,
effects,e1,Deals /x damage,/x hasar vurur,
,e2,Hurts! Deals /x damage to self,Acıtır! Kendine /x hasar vurur,
,e3,Deals /x damage to all enemies,Bütün düşmanlara /x hasar vurur,
,e4,Deals /x vampirism ,/x vampirizm vurur, WARNING: ENGLISH TEXT CHANGED #####################################################
,e5,Deals /x vampirism to all enemies,Tüm düşmanlara /x vampirizm hasarı vurur.,
,e6,Removes /x% of all block on self,Üzerindeki bütün blocklardan /x%  siler,
,e7,Multiplies current block by /x%,Var olan block'u  /x% 'e çıkartır,
,e8,Adds /x block,/x blok ekler,
,e9,Adds /x block to enemy,Düşmana /x blok ekler,
,e10,Adds /x block to all enemies,Bütün düşmanlara /x blok ekler,
,e11,Removes /x block,/x blok kaldırır,
,e12,Removes /x block from enemy,Düşmandan /x blok kaldırır,
,e13,Removes /x block from all enemies,Bütün düşmanlardan /x blok kaldırır,
,e14,Heals /x HP,/x HP iyileştirir,
,e15,Enemy heals /x HP,Enemy heals /x HP,
,e16,All enemies heal /x HP,Bütün düşmanlar /x HP iyileşir,
,e17,Lose /x HP,/x can kaybeder,
,e18,Enemy loses /x HP,Düşman /x can kaybeder,
,e19,All enemies lose /x HP,Bütün düşmanlar /x can kaybeder,
,e20,Adds /x energy,/x enerji arttırır,
,e20d,Removes /x energy,/x enerji azaltır,
,e21,Adds /x Max HP,Maksimum canına /x ekler,
,e21b,Removes /x Max HP,/x Azami Canı kaldırır, WARNING: AUTO-TRANSLATION #####################################################
,e22,Adds /x Mana to connected Mana network,Bağlı olan mana ağına /x mana ekler,
,e22b,Removes /x Mana from connected Mana network,/x Mana'yı bağlı Mana ağından kaldırır, WARNING: AUTO-TRANSLATION #####################################################
,e23,Adds Luck,Şans arttırır,
,e24,Adds Great Luck,Şansını büyük ölçüde arttırır,
,e25,Multiplies all status effects on self by /x%,Kendi üzerindeki bütün durum efektlerini /x% 'e çıkartır,
,e26,Multiplies all status effects on enemy by /x%,Düşman üzerindeki bütün durum efektlerini /x% 'e çıkartır,
,e27,Multiplies all status effects on all enemies by /x%,Bütün düşmanların üzerindeki durum efektlerini /x% 'e çıkartır,
,e28,Removes /x% of all status effects on self,Kendi üzerindeki bütün durum efektlerini /x% siler,
,e29,Removes /x% of all status effects on enemy,Düşman üzerindeki bütün durum efektlerini /x% siler,
,e29b,Removes /x from all status effects on enemy,Düşman üzerindeki bütün durum efektlerinden /x siler,
,e29c,Removes /x from all status effects on all enemies,Tüm düşmanlar üzerindeki tüm durum etkilerinden /x'i kaldırır, WARNING: AUTO-TRANSLATION #####################################################
,e29e,Removes /x from all status effects on everyone,Herkes üzerindeki tüm durum etkilerinden /x'i kaldırır, WARNING: AUTO-TRANSLATION #####################################################
,e30,Removes /x% of all status effects on all enemies,Bütün düşmanların üzerindeki durum efektlerini /x% siler,
,e31,Adds /x poison to self,Kendine /x zehir eklersin,
,e32,Adds /x regen to self,Kendine /x yenilenme eklersin,
,e33,Adds /x spikes to self,Kendine /x diken eklersin,
,e34,Adds /x haste to self,Kendine /x hız eklersin,
,e35,Adds /x slow to self,Kendine /x yavaşlık eklersin,
,e36,Adds /x rage to self,Kendine /x öfke eklersin,
,e37,Adds /x weak to self,Kendine /x zayıflık eklersin,
,e38,Adds /x dodge to self,Kendine /x kaçınma eklersin,
,e39,Adds /x poison to enemy,Düşmana /x zehir eklersin,
,e40,Adds /x regen to enemy,Düşmana /x yenilenme eklersin,
,e41,Adds /x spikes to enemy,Düşmana /x diken eklersin,
,e42,Adds /x haste to enemy,Düşmana /x hız eklersin,
,e43,Adds /x slow to enemy,Düşmana /x yavaşlık eklersin,
,e44,Adds /x rage to enemy,Düşmana /x öfke eklersin,
,e45,Adds /x weak to enemy,Düşmana /x zayıflık eklersin,
,e46,Adds /x dodge to enemy,Düşmana /x kaçınma eklersin,
,e46b,Adds /x burn to enemy,Düşmana /x yanma ekler, WARNING: AUTO-TRANSLATION #####################################################
,e47,Adds /x poison to all enemies,Bütün düşmanlara /x zehir eklersin,
,e48,Adds /x regen to all enemies,Bütün düşmanlara /x yenilenme eklersin,
,e49,Adds /x spikes to all enemies,Bütün düşmanlara /x diken eklersin,
,e50,Adds /x haste to all enemies,Bütün düşmanlara  /x hız eklersin,
,e51,Adds /x slow to all enemies,Bütün düşmanlara /x yavaşlık eklersin,
,e52,Adds /x rage to all enemies,Bütün düşmanlara /x öfke eklersin,
,e53,Adds /x weak to all enemies,Bütün düşmanlara  /x zayıflık eklersin,
,e54,Adds /x dodge to all enemies,Bütün düşmanlara /x kaçınma eklersin,
,e54b,Adds /x burn to all enemies,Tüm düşmanlara /x yanma ekler, WARNING: AUTO-TRANSLATION #####################################################
,e55,Removes /x poison from self,Kendinden /x zehir silersin,
,e56,Removes /x regen from self,Kendinden /x yenilenme silersin,
,e57,Removes /x spikes from self,Kendinden /x diken silersin,
,e58,Removes /x haste from self,Kendinden /x hız silersin,
,e59,Removes /x slow from self,Kendinden /x yavaşlatma silersin,
,e60,Removes /x rage from self,Kendinden /x öfke silersin,
,e61,Removes /x weak from self,Kendinden /x zayıflık silersin,
,e62,Removes /x dodge from self,Kendinden /x kaçınma silersin,
,e63,Removes /x poison from enemy,Düşmandan /x zehir silersin,
,e64,Removes /x regen from enemy,Düşmandan /x yenilenme silersin,
,e65,Removes /x spikes from enemy,Düşmandan /x diken silersin,
,e66,Removes /x haste from enemy,Düşmandan /x hız silersin,
,e67,Removes /x slow from enemy,Düşmandan /x yavaşlık silersin,
,e68,Removes /x rage from enemy,Düşmandan /x öfke silersin,
,e69,Removes /x weak from enemy,Düşmandan /x zayıflık silersin,
,e70,Removes /x dodge from enemy,Düşmandan /x kaçınma silersin,
,e71,Removes /x poison from all enemies,Bütün düşmanlardan /x zehir silersin,
,e72,Removes /x regen from all enemies,Bütün düşmanlardan /x yenilenme silersin,
,e73,Removes /x spikes from all enemies,Bütün düşmanlardan /x diken silersin,
,e74,Removes /x haste from all enemies,Bütün düşmanlardan /x hız silersin,
,e75,Removes /x slow from all enemies,Bütün düşmanlardan /x yavaşlık silersin,
,e76,Removes /x rage from all enemies,Bütün düşmanlardan /x öfke silersin,
,e77,Removes /x weak from all enemies,Bütün düşmanlardan /x zayıflık silersin,
,e78,Removes /x dodge from all enemies,Bütün düşmanlardan /x kaçınma silersin,
,e79,Multiplies poison on self by /x%,Kendi üzerindeki zehri  /x% arttırır,
,e80,Multiplies regen on self by /x%,Kendi üzerindeki yenilenmeyi  /x% arttırır,
,e81,Multiplies spikes on self by /x%,Kendi üzerindeki dikenleri  /x% arttırır,
,e82,Multiplies haste to self by /x%,Kendi üzerindeki hızı  /x% arttırır,
,e83,Multiplies slow to self by /x%,Kendi üzerindeki yavaşlatmayı /x%  arttırır,
,e84,Multiplies rage to self by /x%,Kendi üzerindeki öfkeyi /x% arttırır,
,e85,Multiplies weak to self by /x%,Kendi üzerindeki zayıflığı /x% 'e çıkartır,
,e86,Multiplies dodge to self by /x%,Kendi üzerindeki kaçınmayı /x% 'e çıkartır,
,e87,Multiplies poison to enemy by /x%,Düşman üzerindeki zehri /x% 'e çıkartır,
,e88,Multiplies regen to enemy by /x%,Düşman üzerindeki yenilenmeyi  /x% arttırır,
,e89,Multiplies spikes to enemy by /x%,Düşman üzerindeki dikenleri  /x% arttırır,
,e90,Multiplies haste to enemy by /x%,Düşman üzerindeki hızı /x% arttırır,
,e91,Multiplies slow to enemy by /x%,Düşman üzerindeki yavaşlatmayı  /x% arttırır,
,e92,Multiplies rage to enemy by /x%,Düşman üzerindeki öfkeyi  /x% arttırır,
,e93,Multiplies weak to enemy by /x%,Düşman üzerindeki zayıflığı  /x% arttırır,
,e94,Multiplies dodge to enemy by /x%,Düşman üzerindeki kaçınmayı  /x% arttırır,
,e95,Multiplies poison to all enemeies by /x%,Bütün düşmanların üzerindeki zehri  /x% arttırır,
,e96,Multiplies regen to all enemies by /x%,Bütün düşmanların üzerindeki yenilenmeyi  /x% arttırır,
,e97,Multiplies spikes to all enemies by /x%,Bütün düşmanların üzerindeki dikenleri  /x% arttırır,
,e98,Multiplies haste to all enemies by /x%,Bütün düşmanların üzerindeki hızı  /x% arttırır,
,e99,Multiplies slow to all enemies by /x%,Bütün düşmanların üzerindeki yavaşlatmayı  /x% arttırır,
,e100,Multiplies rage to all enemies by /x%,Bütün düşmanların üzerindeki öfkeyi  /x% arttırır,
,e101,Multiplies weak to all enemies by /x%,Bütün düşmanların üzerindeki zayıflığı  /x% arttırır,
,e102,Multiplies dodge to all enemies by /x%,Bütün düşmanların üzerindeki kaçınmayı  /x% arttırır,
,e103,Removes /x% poison from self,Kendi üzerindeki zehri /x% siler,
,e104,Removes /x% regen from self,Kendi üzerindeki yenilenmeyi /x% siler,
,e105,Removes /x% spikes from self,Kendi üzerindeki dikenleri /x% siler,
,e106,Removes /x% haste from self,Kendi üzerindeki hızı/x% siler,
,e107,Removes /x% slow from self,Kendi üzerindeki yavaşlatmayı /x% siler,
,e108,Removes /x% rage from self,Kendi üzerindeki öfkeyi /x% siler,
,e109,Removes /x% weak from self,Kendi üzerindeki zayıflığı /x% siler,
,e110,Removes /x% dodge from self,Kendi üzerindeki kaçınmayı /x% siler,
,e111,Removes /x% poison from enemy,Düşman üzerindeki zehri /x% siler,
,e112,Removes /x% regen from enemy,Düşman üzerindeki yenilenmeyi /x% siler,
,e113,Removes /x% spikes from enemy,Düşman üzerindeki dikenleri /x% siler,
,e114,Removes /x% haste from enemy,Düşman üzerindeki hızı /x% siler,
,e115,Removes /x% slow from enemy,Düşman üzerindeki yavaşlatmayı /x% siler,
,e116,Removes /x% rage from enemy,Düşman üzerindeki öfkeyi /x% siler,
,e117,Removes /x% weak from enemy,Düşman üzerindeki zayıflığı /x% siler,
,e118,Removes /x% dodge from enemy,Düşman üzerindeki kaçınmayı /x% siler,
,e119,Removes /x% poison from all enemies,Bütün düşmanların üzerindeki zehri /x% siler,
,e120,Removes /x% regen from all enemies,Bütün düşmanların üzerindeki yenilenmeyi /x% siler,
,e121,Removes /x% spikes from all enemies,Bütün düşmanların üzerindeki dikenleri /x% siler,
,e122,Removes /x% haste from all enemies,Bütün düşmanların üzerindeki hızı/x% siler,
,e123,Removes /x% slow from all enemies,Bütün düşmanların üzerindeki yavaşlatmayı /x% siler,
,e124,Removes /x% rage from all enemies,Bütün düşmanların üzerindeki öfkeyi /x% siler,
,e125,Removes /x% weak from all enemies,Bütün düşmanların üzerindeki zayıflığı /x% siler,
,e126,Removes /x% dodge from all enemies,Bütün düşmanların üzerindeki kaçınmayı /x% siler,
,e127,Adds /x damage to Scratch,Tırmalama hasarına /x ekler,
,e128,Draw /x carvings,Oymalardan /x tane çek,
