,ev22b3,Become an archer,궁수가 되기,
,ev22b3o1,"""Archery is a true art form. So many pieces must be carefully placed."" He produces a bow and arrows. ""Perhaps I can help you begin""","궁술은 진정한 기술의 집합체지. 여러가지 조각들이 조심스레 결합되어야 해. 그는 활과 화살들을 만들어냅니다. ""자네의 첫 발자국을 내가 도울 수 있을지도 모르겠군.""", WARNING: ENGLISH TEXT CHANGED #####################################################
,ev22b4,Get a rare item,희귀한 아이템을 하나 받기,
,ev22b4o1,"True strength comes from your backpack, he says. ""Don't forget it""","진정한 힘이 자네 가방에서 날 것일세. 그가 말합니다. ""잊지 말도록.""",
,ev22i1,Allow me to help you...,내가 도움을 줌세...,
,ev22i2,"With care, even you can survive...","조심만 한다면, 자네도 살아나갈 수 있을 걸세...",
,ev22i3,Take time to organize...,시간을 들여 정리하게...,
,ev22i4,You will make it! Just organize...,할 수 있을 걸세! 정리만 잘 하도록...,
,ev22i5,It's all about arrangement...,정렬하는 법이 중요하지...,
,ev22i6,What you carry says a lot about you...,자네가 지닌 물건으로 많은 걸 알 수 있지...,
,ev22i7,A beautiful backpack  is its own reward...,아름다운 가방은 그것만으로도 충분한 보상이지...,
,ev22i8,Everything in its place...,모든 것이 정렬됐군...,
,ev22i9,A perfect backpack... a fantasy...,완벽한 가방은... 환상적이지...,
,ev22i10,"Accept what you get, organize...","받는 것을 받아들이고, 정리하게...",
,ev22i11,When your backpack is full of lemons...,가방에 누가 레몬을 넣거든...,
,ev22f1,I have faith...,나는 희망을 믿네...,
,ev22f2,I know you will make it...,할 수 있을 걸세...,
,ev22f3,I believe in you...,나는 자네를 믿네...,
,ev22f4,My blessings guide you...,내 가호가 함께 하기를...,
,ev22f5,Let your backpack show you the way..,가방이 길을 알려줄 걸세...,
,,,,
,evss,Want to see what I have today?,오늘은 뭐가 있나 볼 텐가?,
,evso1,Here's what I have today...,오늘은 이걸 준비했네...,
,evso2,Found most of these under a toadstool,버섯 밑을 보니 이런 것들이 있더군.,
,evso3,I have selections from across the land!,세상 천지에서 구해온 것들이네!,
,evso4,Rare items for you!,자네를 위한 희귀한 물건들이야!,
,evsr1,Not right for you?,마음에 들지 않았나?,
,evsr2,"Okay, here's your money back!","자, 여기 자네 돈이네!",
,evsr3,I was sorry to let this go anyway!,어차피 팔기 아까운 녀석이었어!,
,evsr4,I'll take it back!,도로 가져가지!,
,evss1,More money for me!,"돈이 있으면 좋지, 뭐!",
,evss2,Okay - hand it over,"좋아, 내게 주게나.",
,evss3,I'll try it out,한번 써보지.,
,evss4,I'll buy that for a dollar!,한 푼으로 사겠네!,
,evsf1,Yum! I'll be taking that!,음! 그건 내가 가져가지!,
,evsf2,I want that!,그게 가지고 싶군!,
,evsf3,Woah! A tasty fly! Give me!,앗! 맛있는 파리잖아! 내게 주게나!,
,evsa1,Thank you!,고맙네!,
,evsa2,Economics!,이게 경제지!,
,evsa3,Hope you enjoy it!,잘 쓰게나!,
,evsa4,It looks good on you!,잘 어울리는데!,
,evsa5,Frogs have no use for these anyway!,어차피 개구리는 못 쓰는 거였어!,
,evsa6,Trading is fun!,거래는 재밌지!,
,evsa7,Right into your backpack!,자네 가방에 딱 들어가는구만!,
,evsgb1,See you later!,나중에 봅세!,
,evsgb2,Good luck storming the dungeon!,던전 탐험 잘 하게나!,
,evsgb3,See you again soon!,또 보도록 하지!,
,evsgb4,Let me know if you see any tasty flies!,파리를 찾게 되거든 알려주게나!,
,evsca1,Maybe if you get some more money!,돈이 더 있으면 주지!,
,evsca2,You can't afford this!,"자네, 돈이 부족하구먼!",
,evsca3,You need more coins!,동전이 더 필요하네!,
,evsca4,I need payment!,돈을 줘야지!,
,evsca5,This isn't a charity!,여긴 기부 센터가 아니야!,
,evsca6,Nothing is free,공짜는 없어.,
,,,,
buttons,b1,End Turn,차례 종료,
,b2,Stats,통계,
,b3,Save Game,게임 저장,
,b4,options,환경 설정,
,b5,reorganize,재배치,
,b6,Scratch,긁기,
,b7,done,끝내기,
,b7back,back,뒤로,"""Go back to the previous menu"" WARNING: AUTO-TRANSLATION #####################################################"
,b8,Go adventuring!,모험 떠나기!,
,b9,cancel,취소,
,b10,Test,시험,
,b11,Run,실행,
,b12,Autorun: on,자동 실행: 켜짐,
,b13,Autorun: off,자동 실행: 꺼짐,
,bd1,Scratch the enemy for 3 damage. Costs 1 Energy,적을 긁어 3의 피해를 입힙니다. 에너지를 1 소모합니다.,
,bd2,Reorganize your inventory in battle. Costs 3 energy,전투 중에 가방 안 아이템을 정리합니다. 에너지를 3 소모합니다.,
,bd3,Test your core,코어를 시험합니다,
,bd4,Run your core - ends your turn,코어를 실행하고 차례를 종료합니다.,
,bd5,"When autorun is enabled, you will automatically use your core at the start of each turn","자동 실행이 켜져 있으면, 매 차례에 자동으로 코어를 사용합니다.",
hud,h1,floor,층,
,h2,experience,경험치,
,h3,max level,최대 레벨,
,h4,level,레벨, WARNING: AUTO-TRANSLATION #####################################################
status effects,se1,Poison,독,
,se1d,Will take /x damage at the end of turn,차례가 끝날 때 /x의 피해를 입습니다, WARNING: ENGLISH TEXT CHANGED #####################################################
,se2,Regen,회복,
,se2d,Will recover  /x health at start of turn,차례가 시작할 때 /x의 체력을 회복합니다,
,se3,Spikes,가시,
,se3d,Will deal /x damage if attacked,공격받을 시 /x의 피해를 입힙니다,
,se4,Haste,신속,
,se4d,Will add /x additional block when blocking,방어할 때 추가로 /x의 피해를 막습니다,
,se5,Slow,감속,
,se5d,Will reduce block by /x when blocking,방어할 때 방어가 /x만큼 감소합니다,
,se6,Rage,분노,
,se6d,Will add /x damage when attacking,공격할 때 /x의 피해를 더 입힙니다,
,se7,Weak,약화,
,se7d,Will reduce /x damage when attacking,공격할 때 /x의 피해를 덜 입힙니다,
,se8,Dodge,회피,
,se8d,The next /x attacks will do no damage,다음 /x번의 공격 동안 피해를 입지 않습니다,
,se9,Frozen,빙결,
,se9d,/Will take no action for /x turns,/x 차례 동안 아무런 행동을 취하지 않습니다,
,se10,Burn,화상,
,se10d,Will take /x damage at start of turn. This can be blocked,차례가 시작할 때 방어할 수 있는 /x의 피해를 받습니다,
,se11,Tough Hide,두꺼운 가죽, WARNING: AUTO-TRANSLATION #####################################################
,se11d,Damage from projectiles is reduced by /x%,투사체로부터 받는 피해가 /x% 줄어듭니다, WARNING: AUTO-TRANSLATION #####################################################
Card Descriptors,Energy,Energy,에너지, WARNING: AUTO-TRANSLATION #####################################################
,Energyd,Energy is a resource you gain each turn. You need to end your turn to get more,에너지는 매 차례마다 얻는 자원입니다. 차례를 끝내야 에너지를 더 얻을 수 있습니다, WARNING: AUTO-TRANSLATION #####################################################
,Enemy,Enemy,적, WARNING: AUTO-TRANSLATION #####################################################
,Enemyd,The currently selected enemy. You can target any enemy,현재 선택된 적. 어떤 적이든 선택할 수 있습니다, WARNING: AUTO-TRANSLATION #####################################################
,all enemies,all enemies,모든 적, WARNING: AUTO-TRANSLATION #####################################################
,all enemiesd,All the current enemies - regardless of your target,선택한 적과 상관 없이 현존하는 모든 적, WARNING: AUTO-TRANSLATION #####################################################
,Damage,Damage,피해, WARNING: AUTO-TRANSLATION #####################################################
,Block,Block,방어, WARNING: AUTO-TRANSLATION #####################################################
,Blockd,"When hit, most attacks decrease block instead of HP. Block resets each turn",피해를 입을 경우 대부분의 공격은 체력 대신 방어를 감소시킵니다. 방어는 매 차례마다 초기화됩니다, WARNING: AUTO-TRANSLATION #####################################################
,HP,HP,체력, WARNING: AUTO-TRANSLATION #####################################################
,HPd,"If HP is 0, you will die","체력이 0에 달하면, 사망합니다", WARNING: AUTO-TRANSLATION #####################################################
,Luck,Luck,행운, WARNING: AUTO-TRANSLATION #####################################################
,Luckd,Luck increases your chances of finding rare items. It stacks!,행운은 희귀한 아이템들을 찾을 확률을 높혀줍니다. 중첩도 됩니다!, WARNING: AUTO-TRANSLATION #####################################################
,discarded,discarded,버려짐, WARNING: AUTO-TRANSLATION #####################################################
,discardedd,Discarded carvings can be drawn again later this combat,버려진 인각은 이번 전투 나중에 사용할 수 있습니다, WARNING: AUTO-TRANSLATION #####################################################
,Banished,Banished,추방됨, WARNING: AUTO-TRANSLATION #####################################################
,Banishedd,Banished carvings are removed for the rest of this combat,추방된 인각은 이번 전투에서 제외됩니다, WARNING: AUTO-TRANSLATION #####################################################
,Disabled,Disabled,비활성화됨, WARNING: AUTO-TRANSLATION #####################################################
,Disabledd,Items have no effects while disabled,비활성화된 아이템은 아무런 효과도 가지지 못합니다, WARNING: AUTO-TRANSLATION #####################################################
,Mana,Mana,마나, WARNING: AUTO-TRANSLATION #####################################################
,Manad,Mana can be used in some items instead of energy. To use mana the item must be adjacent to a manastone or connected through conductive items,마나는 특정 아이템들이 에너지 대신 사용하는 자원입니다. 마나를 사용하기 위해서는 아이템이 마나스톤이나 전도성을 띈 아이템과 이어져 있어야 합니다., WARNING: AUTO-TRANSLATION #####################################################
Store,Cost,Cost,가격,
,onSale,On Sale,할인 중,
Rarities,common,common,흔함,
,uncommon,uncommon,드묾,
,rare,rare,귀함,
,legendary,legendary,전설적,
Types,weapon,Weapon,무기,
,Armor,Armor,보호구,
,Shield,Shield,방패,
,Accessory,Accessory,악세사리,
,Bow,Bow,활,
,Arrow,Arrow,화살,
,Consumable,Consumable,소모품,
,Gold,Gold,골드,
,Manastone,Manastone,마나스톤,
,Key,Key,열쇠,
,Curse,Curse,저주,
,Ingredient,Ingredient,재료,
,Wand,Wand,지팡이,
,Book,Book,책,
,Cleaver,Cleaver,중식도,
,Clothing,Clothing,옷,
,Helmet,Helmet,머리 보호구,
,Footwear,Footwear,발 보호구,
,Fish,Fish,생선,
,Relic,Relic,유물,
,Glove,Glove,장갑,
,Magic,Magic,마법,
,Gem,Gem,보석,
,Structure,Structure,구조물,
,Ring,Ring,반지,
,Rune,Rune,룬,
,Carving,Carving,인각,
,Component,Component,부품,
,Potion,Potion,물약,
Limits,ul,use,번,
,ulp,uses,번,
,ul1,1 use,1번,
,ul2,/x uses,/x번,
,ul3,Can be used 1 time each turn,매 차례에 한 번 사용 가능,
,ul4,Can be used /x times each turn,매 차례에 /x번 사용 가능,
,ul5,Can be used 1 time this turn,이번 차례에 한 번 사용 가능,
,ul6,Can be used /x times this turn,이번 차례에 /x번 사용 가능,
,ul7,Can be used 1 time each combat,매 전투에 한 번 사용 가능,
,ul8,Can be used /x times each combat,매 전투에 /x번 사용 가능,
,ul9,Can be used 1 time this combat,이번 전투에 한 번 사용 가능,
,ul10,Can be used /x times this combat,이번 전투에 /x번 사용 가능,
,t1,On use,사용 시,
,t1c,On Summon,소환될 시, WARNING: AUTO-TRANSLATION #####################################################
triggers,t2,When destroyed,파괴될 시,
,t3,When added,추가될 시,
,t4,When removed,버려질 시,
,t5,Each turn,매 차례마다,
,t6,When your turn ends,내 차례가 끝나면,
,t7,Each combat,매 전투마다,
,t8,When combat ends,전투가 끝나면,
,t9,On kill,처치 시,
,t10,On kill (non summon),(소환수 제외) 처치 시,
,t11,When rotated,회전 시,
,t12,When out of uses,사용 횟수가 고갈될 시,
,t13,When used,사용 시,
,t14,When selected,선택 시,
,t15,On take damage,피해를 입을 시,
,t15b,When attacked,공격당할 시, WARNING: AUTO-TRANSLATION #####################################################
,t16,When this moves,이 아이템이 움직일 시,
,t17,When this finishes moving,이 아이템이 그만 움직일 시,
,t18,When moved in combat,전투 중 이 아이템이 움직일 시,
,t19,On Scratch,긁기 사용 시,
,t20,For each empty space [to the right],[오른쪽]에 있는 빈 공간 하나마다,
,t21,For each empty space [below],[아래쪽]에 있는 빈 공간 하나마다,
,t22,For each empty space [to the left],[왼쪽]에 있는 빈 공간 하나마다,
,t23,For each empty space [above],[위쪽]에 있는 빈 공간 하나마다,
,t24,For each adjacent structure,상하좌우로 인접한 구조물 하나마다,
,t25,For each adjacent or diagonal structure,상하좌우 대각선으로 인접한 구조물 하나마다,
,t26,When armor or a shield is present,보호구나 방패가 있을 시,
,t26b,For each armor or shield,보호구나 방패 하나마다, WARNING: AUTO-TRANSLATION #####################################################
,t27,For each space below,아래쪽의 공간 하나마다,
,t28,When an item in this column is destroyed,이 열에 있는 아이템이 파괴될 시,
,t29,When an adjacent item is destroyed,상하좌우로 인접한 아이템이 파괴될 시,
,t29b,When an adjacent or diagonal item is destroyed,상하좌우 대각선으로 인접한 아이템이 파괴될 시,
,t30,For each space above this,위쪽의 공간 하나마다,
,t30b,"If this is not in the top row,",맨 윗줄에 있지 않을 시,
,t31,When an adjacent weapon is used,상하좌우로 인접한 무기가 사용될 시,
,t32,If there is an item two spaces away,두 칸 너머 아이템이 있을 시,
,t33,For each adjacent or diagonal Curse,상하좌우 대각선으로 인접한 저주 하나마다,
,t33b,For each adjacent Curse,상하좌우로 인접한 저주 하나마다,
,t34,When a Wand kills an enemy,지팡이로 적 처치 시,
,t35,If there is an adjacent weapon,상하좌우로 인접한 무기가 있을 시,
,t36,For each connected Manastone,연결된 마나스톤 하나마다,
,t37,For each adjacent curse,상하좌우로 인접한 저주 하나마다,
,t38,For each adjacent or diagonal Fish,상하좌우 대각선으로 인접한 생선 하나마다,
,t39,When an arrow (to the right) kills a non-summon enemy,(오른쪽)에 있는 화살이 소환수가 아닌 적 처치 시,
,t40,When an arrow (below) kills a non-summon enemy,(아래쪽)에 있는 화살이 소환수가 아닌 적 처치 시,
,t41,When an arrow (to the left) kills a non-summon enemy,(왼쪽)에 있는 화살이 소환수가 아닌 적 처치 시,
,t42,When an arrow (above) kills a non-summon enemy,(위쪽)에 있는 화살이 소환수가 아닌 적 처치 시,
,t43,When an arrow [to the right] kills an enemy,[오른쪽]에 있는 화살이 적 처치 시,
,t44,When an arrow [below] kills an enemy,[아래쪽]에 있는 화살이 적 처치 시,
,t45,When an arrow [to the left] kills an enemy,[왼쪽]에 있는 화살이 적 처치 시,
,t46,When an arrow [above] kills an enemy,[위쪽]에 있는 화살이 적 처치 시,
,t47,If there is a space above this,위쪽에 공간이 있을 시,
,t48,For each adjacent or diagonal key,상하좌우 대각선으로 인접한 열쇠 하나마다,
,t49,If there is a space above this,위쪽에 공간이 있을 시,
,t50,For each space above this,위쪽의 공간 하나마다,
,t51,For each space to the right,오른쪽의 공간 하나마다,
,t52,For each space to the left,왼쪽의 공간 하나마다,
,t53,For each adjacent item,상하좌우로 인접한 아이템 하나마다,
,t53s,If there is an adjacent item,상하좌우로 인접한 아이템이 있을 시,
,t54,For each adjacent empty space,상하좌우로 인접한 빈 공간 하나마다,
,t55,For each adjacent item,상하좌우로 인접한 아이템 하나마다,
,t56,When a weapon is used,무기가 사용될 시,
,t57,For each adjacent or diagonal consumable,상하좌우 대각선으로 인접한 소모품 하나마다,
,t58,Each turn for each adjacent gem,매 차례 상하좌우로 인접한 보석 하나마다,
,t59,When a weapon kills an enemy,무기로 적을 처치 시,
,t60,When an adjacent weapon is used,상하좌우로 인접한 무기가 사용될 시,
,t61,When an adjacent or diagonal item is present,상하좌우 대각선으로 인접한 공간에 아이템이 있을 시,
,t62,For each adjacent accessory,상하좌우로 인접한 악세사리 하나마다,
,t63,For each adjacent gem,상하좌우로 인접한 보석 하나마다,
,t64,If adjacent to any item,아무 아이템과 상하좌우로 인접할 시,
,t65,If adjacent or diagonal to any item,아무 아이템과 상하좌우 대각선으로 인접할 시,
,t66,If adjacent or diagonal to armor or a shield,보호구 혹은 방패와 상하좌우 대각선으로 인접할 시,
,t67,When a diagonal shield is used,대각선으로 인접한 방패를 사용할 시,
,t68,For each adjacent or diagonal ring,상하좌우 대각선으로 인접한 반지 하나마다,
,t69,For each adjacent or diagonal curse,상하좌우 대각선으로 인접한 저주 하나마다,
,t70,If you have any armor,보호구가 있을 시,
,t71,When an adjacent or diagonal manastone is destroyed,상하좌우 대각선으로 인접한 마나스톤이 파괴될 시,
,t72v,For each consumable in this row,이 행의 소모품 하나마다,
,t73,When a shield is used,For each manastone in this row, WARNING: ENGLISH TEXT CHANGED #####################################################
,tc1,On play,사용 시,
,tc2,When any carving is summoned,아무 인각이 소환될 시, WARNING: ENGLISH TEXT CHANGED #####################################################
,t73,For each manastone in this row,For each manastone in this row, WARNING: ENGLISH TEXT CHANGED ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,t74,For each adjacent consumable,상하좌우로 인접한 소모품 하나마다,
,t75,For each adjacent fish,상하좌우로 인접한 생선 하나마다,
,t76,For each empty space to the right,오른쪽의 빈 공간 하나마다,
,t77,For each empty space in this column,이 행의 빈 공간 하나마다,
,t78,For each manastone above this,위에 있는 마나스톤 하나마다,
,t79,For each carving in your discard,버리는 인각 하나마다,
,t80,When a carving is used,인각 사용 시,
,t81a,For each item along a diagonal line,사선에 있는 아이템 하나마다,
,t81,If there is an item along a diagonal line,사선으로 아이템이 있을 시,
,t82,When an adjacent carving is used,상하좌우로 인접한 인각 사용 시,
,t83,When an adjacent shield is used,상하좌우로 인접한 방패 사용 시,
,t84,For each space a charge has traveled before using this item,이 아이템을 사용하기 전 전하가 이동한 칸 하나마다,
,t85,When an adjacent item kills a non-summon enemy,상하좌우로 인접한 아이템이 소환수가 아닌 적을 처치할 시, WARNING: AUTO-TRANSLATION #####################################################
,t86,For each adjacent carving,상하좌우로 인접한 인각 하나마다, WARNING: AUTO-TRANSLATION #####################################################
,t87,When a carving is summoned,인각이 소환될 시, WARNING: AUTO-TRANSLATION #####################################################
,t88,When an adjacent consumable is used,상하좌우로 인접한 소모품이 사용될 시, WARNING: AUTO-TRANSLATION #####################################################
,t89,On death,사망 시, WARNING: AUTO-TRANSLATION #####################################################
,t90,When an item is used,아무 아이템이 사용될 시, WARNING: AUTO-TRANSLATION #####################################################
,t91,When a shield is used,When a shield is used, WARNING: AUTO-TRANSLATION #####################################################
,,,,
effects,e1,Deals /x damage,/x의 피해를 입힙니다,
,e2,Hurts! Deals /x damage to self,아야! 자신에게 /x의 피해를 입힙니다,
,e3,Deals /x damage to all enemies,모든 적에게 /x의 피해를 입힙니다,
,e4,Deals /x vampirism ,/x만큼 흡혈합니다, WARNING: ENGLISH TEXT CHANGED #####################################################
,e5,Deals /x vampirism to all enemies,모든 적으로부터 /x만큼 흡혈합니다,
,e6,Removes /x% of all block on self,자신의 방어의 /x%를 지웁니다,
,e7,Multiplies current block by /x%,현재 방어의 /x%를 방어합니다,
,e8,Adds /x block,방어를 /x 추가합니다,
,e9,Adds /x block to enemy,적에게 방어를 /x 추가합니다,
,e10,Adds /x block to all enemies,모든 적에게 방어를 /x 추가합니다,
,e11,Removes /x block,방어를 /x 감소시킵니다,
,e12,Removes /x block from enemy,적의 방어를 /x 감소시킵니다,
,e13,Removes /x block from all enemies,모든 적의 방어를 /x 감소시킵니다,
,e14,Heals /x HP,체력을 /x만큼 회복합니다,
,e15,Enemy heals /x HP,적의 체력이 /x만큼 회복합니다,
,e16,All enemies heal /x HP,모든 적의 체력이 /x만큼 회복합니다,
,e17,Lose /x HP,/x의 체력을 잃습니다,
,e18,Enemy loses /x HP,적이 /x의 체력을 잃습니다,
,e19,All enemies lose /x HP,모든 적이 /x의 체력을 잃습니다,
,e20,Adds /x energy,에너지를 /x만큼 얻습니다,
,e20d,Removes /x energy,에너지를 /x만큼 잃습니다,
,e21,Adds /x Max HP,최대 체력이 /x만큼 증가합니다,
,e21b,Removes /x Max HP,최대 체력이 /x만큼 감소합니다,
,e22,Adds /x Mana to connected Mana network,연결된 마나 네트워크에 마나를 /x만큼 추가합니다,
,e22b,Removes /x Mana from connected Mana network,마나 네트워크에서 /x만큼의 마나를 감소시킵니다, WARNING: AUTO-TRANSLATION #####################################################
,e23,Adds Luck,행운을 늘립니다,
,e24,Adds Great Luck,행운을 크게 늘립니다,
,e25,Multiplies all status effects on self by /x%,스스로의 모든 상태 효과를 /x%로 곱합니다,
,e26,Multiplies all status effects on enemy by /x%,적의 모든 상태 효과를 /x%로 곱합니다,
,e27,Multiplies all status effects on all enemies by /x%,모든 적의 모든 상태 효과를 /x%로 곱합니다,
,e28,Removes /x% of all status effects on self,스스로의 모든 상태 효과를 /x% 감소시킵니다,
,e29,Removes /x% of all status effects on enemy,적의 모든 상태 효과를 /x% 감소시킵니다,
,e29b,Removes /x from all status effects on enemy,적의 모든 상태 효과를 /x 감소시킵니다,
,e29c,Removes /x from all status effects on all enemies,모든 적의 모든 상태 효과를 /x 감소시킵니다,
,e29e,Removes /x from all status effects on everyone,모두의 모든 상태 효과를 /x 감소시킵니다, WARNING: AUTO-TRANSLATION #####################################################
,e30,Removes /x% of all status effects on all enemies,모든 적의 모든 상태 효과를 /x% 감소시킵니다,
,e31,Adds /x poison to self,스스로에게 /x의 독을 입힙니다,
,e32,Adds /x regen to self,스스로에게 /x의 재생을 입힙니다,
,e33,Adds /x spikes to self,스스로에게 /x의 가시를 입힙니다,
,e34,Adds /x haste to self,스스로에게 /x의 신속을 입힙니다,
,e35,Adds /x slow to self,스스로에게 /x의 감속을 입힙니다,
,e36,Adds /x rage to self,스스로에게 /x의 분노를 입힙니다,
,e37,Adds /x weak to self,스스로에게 /x의 약화를 입힙니다,
,e38,Adds /x dodge to self,스스로에게 /x의 회피를 입힙니다,
,e39,Adds /x poison to enemy,적에게 /x의 독을 입힙니다,
,e40,Adds /x regen to enemy,적에게 /x의 재생을 입힙니다,
,e41,Adds /x spikes to enemy,적에게 /x의 가시를 입힙니다,
,e42,Adds /x haste to enemy,적에게 /x의 신속을 입힙니다,
,e43,Adds /x slow to enemy,적에게 /x의 감속을 입힙니다,
,e44,Adds /x rage to enemy,적에게 /x의 분노를 입힙니다,
,e45,Adds /x weak to enemy,적에게 /x의 약화를 입힙니다,
,e46,Adds /x dodge to enemy,적에게 /x의 회피를 입힙니다,
,e46b,Adds /x burn to enemy,적에게 /x의 화상을 입힙니다,
,e47,Adds /x poison to all enemies,모든 적에게 /x의 독을 입힙니다,
,e48,Adds /x regen to all enemies,모든 적에게 /x의 재생을 입힙니다,
,e49,Adds /x spikes to all enemies,모든 적에게 /x의 가시를 입힙니다,
,e50,Adds /x haste to all enemies,모든 적에게 /x의 신속을 입힙니다,
,e51,Adds /x slow to all enemies,모든 적에게 /x의 감속을 입힙니다,
,e52,Adds /x rage to all enemies,모든 적에게 /x의 분노를 입힙니다,
,e53,Adds /x weak to all enemies,모든 적에게 /x의 약화를 입힙니다,
,e54,Adds /x dodge to all enemies,모든 적에게 /x의 회피를 입힙니다,
,e54b,Adds /x burn to all enemies,모든 적에게 /x의 화상을 입힙니다,
,e55,Removes /x poison from self,스스로에게서 /x의 독을 제거합니다,
,e56,Removes /x regen from self,스스로에게서 /x의 재생을 제거합니다,
,e57,Removes /x spikes from self,스스로에게서 /x의 가시를 제거합니다,
,e58,Removes /x haste from self,스스로에게서 /x의 신속을 제거합니다,
,e59,Removes /x slow from self,스스로에게서 /x의 감속을 제거합니다,
,e60,Removes /x rage from self,스스로에게서 /x의 분노를 제거합니다,
,e61,Removes /x weak from self,스스로에게서 /x의 약화를 제거합니다,
,e62,Removes /x dodge from self,스스로에게서 /x의 회피를 제거합니다,
,e63,Removes /x poison from enemy,적에게서 /x의 독을 제거합니다,
,e64,Removes /x regen from enemy,적에게서 /x의 재생을 제거합니다,
,e65,Removes /x spikes from enemy,적에게서 /x의 가시를 제거합니다,
,e66,Removes /x haste from enemy,적에게서 /x의 신속을 제거합니다,
,e67,Removes /x slow from enemy,적에게서 /x의 감속을 제거합니다,
,e68,Removes /x rage from enemy,적에게서 /x의 분노를 제거합니다,
,e69,Removes /x weak from enemy,적에게서 /x의 약화를 제거합니다,
,e70,Removes /x dodge from enemy,적에게서 /x의 회피를 제거합니다,
,e71,Removes /x poison from all enemies,모든 적에게서 /x의 독을 제거합니다,
,e72,Removes /x regen from all enemies,모든 적에게서 /x의 재생을 제거합니다,
,e73,Removes /x spikes from all enemies,모든 적에게서 /x의 가시를 제거합니다,
,e74,Removes /x haste from all enemies,모든 적에게서 /x의 신속을 제거합니다,
,e75,Removes /x slow from all enemies,모든 적에게서 /x의 감속을 제거합니다,
,e76,Removes /x rage from all enemies,모든 적에게서 /x의 분노를 제거합니다,
,e77,Removes /x weak from all enemies,모든 적에게서 /x의 약화를 제거합니다,
,e78,Removes /x dodge from all enemies,모든 적에게서 /x의 회피를 제거합니다,
,e79,Multiplies poison on self by /x%,자신에게 적용된 독을 /x%로 곱합니다,
,e80,Multiplies regen on self by /x%,자신에게 적용된 재생을 /x%로 곱합니다,
,e81,Multiplies spikes on self by /x%,자신에게 적용된 가시를 /x%로 곱합니다,
,e82,Multiplies haste to self by /x%,자신에게 적용된 신속을 /x%로 곱합니다,
,e83,Multiplies slow to self by /x%,자신에게 적용된 감속을 /x%로 곱합니다,
,e84,Multiplies rage to self by /x%,자신에게 적용된 분노를 /x%로 곱합니다,
,e85,Multiplies weak to self by /x%,자신에게 적용된 약화를 /x%로 곱합니다,
,e86,Multiplies dodge to self by /x%,자신에게 적용된 회피를 /x%로 곱합니다,
,e87,Multiplies poison to enemy by /x%,적에게 적용된 독을 /x%로 곱합니다,
,e88,Multiplies regen to enemy by /x%,적에게 적용된 재생을 /x%로 곱합니다,
,e89,Multiplies spikes to enemy by /x%,적에게 적용된 가시를 /x%로 곱합니다,
,e90,Multiplies haste to enemy by /x%,적에게 적용된 신속을 /x%로 곱합니다,
,e91,Multiplies slow to enemy by /x%,적에게 적용된 감속을 /x%로 곱합니다,
,e92,Multiplies rage to enemy by /x%,적에게 적용된 분노를 /x%로 곱합니다,
,e93,Multiplies weak to enemy by /x%,적에게 적용된 약화를 /x%로 곱합니다,
,e94,Multiplies dodge to enemy by /x%,적에게 적용된 회피를 /x%로 곱합니다,
,e95,Multiplies poison to all enemeies by /x%,모든 적에게 적용된 독을 /x%로 곱합니다,
,e96,Multiplies regen to all enemies by /x%,모든 적에게 적용된 재생을 /x%로 곱합니다,
,e97,Multiplies spikes to all enemies by /x%,모든 적에게 적용된 가시를 /x%로 곱합니다,
,e98,Multiplies haste to all enemies by /x%,모든 적에게 적용된 신속을 /x%로 곱합니다,
,e99,Multiplies slow to all enemies by /x%,모든 적에게 적용된 감속을 /x%로 곱합니다,
,e100,Multiplies rage to all enemies by /x%,모든 적에게 적용된 분노를 /x%로 곱합니다,
,e101,Multiplies weak to all enemies by /x%,모든 적에게 적용된 약화를 /x%로 곱합니다,
,e102,Multiplies dodge to all enemies by /x%,모든 적에게 적용된 회피를 /x%로 곱합니다,
,e103,Removes /x% poison from self,자신에게 적용된 독의 /x%를 제거합니다,
,e104,Removes /x% regen from self,자신에게 적용된 재생의 /x%를 제거합니다,
,e105,Removes /x% spikes from self,자신에게 적용된 가시의 /x%를 제거합니다,
,e106,Removes /x% haste from self,자신에게 적용된 신속의 /x%를 제거합니다,
,e107,Removes /x% slow from self,자신에게 적용된 감속의 /x%를 제거합니다,
,e108,Removes /x% rage from self,자신에게 적용된 분노의 /x%를 제거합니다,
,e109,Removes /x% weak from self,자신에게 적용된 약화의 /x%를 제거합니다,
,e110,Removes /x% dodge from self,자신에게 적용된 회피의 /x%를 제거합니다,
,e111,Removes /x% poison from enemy,적에게 적용된 독의 /x%를 제거합니다,
,e112,Removes /x% regen from enemy,적에게 적용된 재생의 /x%를 제거합니다,
,e113,Removes /x% spikes from enemy,적에게 적용된 가시의 /x%를 제거합니다,
,e114,Removes /x% haste from enemy,적에게 적용된 신속의 /x%를 제거합니다,
,e115,Removes /x% slow from enemy,적에게 적용된 감속의 /x%를 제거합니다,
,e116,Removes /x% rage from enemy,적에게 적용된 분노의 /x%를 제거합니다,
,e117,Removes /x% weak from enemy,적에게 적용된 약화의 /x%를 제거합니다,
,e118,Removes /x% dodge from enemy,적에게 적용된 회피의 /x%를 제거합니다,
,e119,Removes /x% poison from all enemies,모든 적에게 적용된 독의 /x%를 제거합니다,
