,se4,Haste,Haast,
,se4d,Will add /x additional block when blocking,Zal /x extra blokkering toevoegen wanneer er blokkeerd wordt.,
,se5,Slow,Traagheid,
,se5d,Will reduce block by /x when blocking,Zal blokkering verminderen met /x wanneer er blokkeerd wordt.,
,se6,Rage,Woede,
,se6d,Will add /x damage when attacking,Voegt /x schade toe wanneer aangevallen wordt, WARNING: ENGLISH TEXT CHANGED #####################################################
,se7,Weak,Zwakte,
,se7d,Will reduce /x damage when attacking,Deelt /x minder schade toe wanneer aangevallen wordt, WARNING: ENGLISH TEXT CHANGED #####################################################
,se8,Dodge,Ontwijking,
,se8d,The next /x attacks will do no damage,De volgende /x aanvallen zullen geen schade doen.,
,se9,Frozen,Bevroren,
,se9d,/Will take no action for /x turns,/Zal geen acties nemen voor /x beurten,
,se10,Burn,Brandschade,
,se10d,Will take /x damage at start of turn. This can be blocked,Zal /x schade nemen aan het begin van de beurt. Dit kan geblokkeerd worden,
,se11,Tough Hide,Taaie Huid, WARNING: AUTO-TRANSLATION #####################################################
,se11d,Damage from projectiles is reduced by /x%,Schade door projectielen wordt verminderd met /x%, WARNING: AUTO-TRANSLATION #####################################################
Card Descriptors,Energy,Energy,Energie, WARNING: AUTO-TRANSLATION #####################################################
,Energyd,Energy is a resource you gain each turn. You need to end your turn to get more,Energie is een middel dat je elke beurt krijgt. Je moet je beurt beëindigen om meer te krijgen, WARNING: AUTO-TRANSLATION #####################################################
,Enemy,Enemy,Vijand, WARNING: AUTO-TRANSLATION #####################################################
,Enemyd,The currently selected enemy. You can target any enemy,De momenteel geselecteerde vijand. Je kunt elke vijand als doelwit kiezen, WARNING: AUTO-TRANSLATION #####################################################
,all enemies,all enemies,alle vijanden, WARNING: AUTO-TRANSLATION #####################################################
,all enemiesd,All the current enemies - regardless of your target,Alle huidige vijanden - ongeacht je doelwit, WARNING: AUTO-TRANSLATION #####################################################
,Damage,Damage,Schade, WARNING: AUTO-TRANSLATION #####################################################
,Block,Block,Blokkade, WARNING: AUTO-TRANSLATION #####################################################
,Blockd,"When hit, most attacks decrease block instead of HP. Block resets each turn","Wanneer geraakt, verminderen de meeste aanvallen je blokkade in plaats van LP. Blokkade reset elke beurt", WARNING: AUTO-TRANSLATION #####################################################
,HP,HP,LP, WARNING: AUTO-TRANSLATION #####################################################
,HPd,"If HP is 0, you will die","Als LP 0 is, ga je dood", WARNING: AUTO-TRANSLATION #####################################################
,Luck,Luck,Geluk, WARNING: AUTO-TRANSLATION #####################################################
,Luckd,Luck increases your chances of finding rare items. It stacks!,Geluk vergroot je kansen om zeldzame voorwerpen te vinden. Het stapelt op!, WARNING: AUTO-TRANSLATION #####################################################
,discarded,discarded,weggegooid, WARNING: AUTO-TRANSLATION #####################################################
,discardedd,Discarded carvings can be drawn again later this combat,Weggegooide snijwerken kunnen later dit gevecht opnieuw worden getrokken, WARNING: AUTO-TRANSLATION #####################################################
,Banished,Banished,verbannen, WARNING: AUTO-TRANSLATION #####################################################
,Banishedd,Banished carvings are removed for the rest of this combat,Verbannen snijwerken worden voor de rest van dit gevecht verwijderd, WARNING: AUTO-TRANSLATION #####################################################
,Disabled,Disabled,Uitgeschakeld, WARNING: AUTO-TRANSLATION #####################################################
,Disabledd,Items have no effects while disabled,Voorwerpen hebben geen effecten als ze zijn uitgeschakeld, WARNING: AUTO-TRANSLATION #####################################################
,Mana,Mana,Mana, WARNING: AUTO-TRANSLATION #####################################################
,Manad,Mana can be used in some items instead of energy. To use mana the item must be adjacent to a manastone or connected through conductive items,"Mana kan in sommige voorwerpen worden gebruikt in plaats van energie. Om mana te gebruiken, moet het item aangrenzend zijn aan een manasteen of verbonden zijn via geleidende voorwerpen", WARNING: AUTO-TRANSLATION #####################################################
Store,Cost,Cost,Kostprijs,
,onSale,On Sale,Uitverkoop,
Rarities,common,common,gewoon,
,uncommon,uncommon,ongewoon,
,rare,rare,zeldzaam,
,legendary,legendary,legendarisch,
Types,weapon,Weapon,Wapen,
,Armor,Armor,Harnas,
,Shield,Shield,Schild,
,Accessory,Accessory,Accessoire,
,Bow,Bow,Boog,
,Arrow,Arrow,Pijl,
,Consumable,Consumable,Gebruiksvoorwerp,
,Gold,Gold,Goud,
,Manastone,Manastone,Mana Steen,
,Key,Key,Sleutel,
,Curse,Curse,Vloek,
,Ingredient,Ingredient,Ingrediënt,
,Wand,Wand,Toverstok,
,Book,Book,Boek,
,Cleaver,Cleaver,Hakmes,
,Clothing,Clothing,Kleding,
,Helmet,Helmet,Helm,
,Footwear,Footwear,Schoen,
,Fish,Fish,Vis,
,Relic,Relic,Reliek,
,Glove,Glove,Handschoen,
,Magic,Magic,Magie,
,Gem,Gem,Edelsteen,
,Structure,Structure,Structuur,remaining times that an item can be used
,Ring,Ring,Ring,
,Rune,Rune,Rune,
,Carving,Carving,Snijwerk, WARNING: AUTO-TRANSLATION #####################################################
,Component,Component,Onderdeel, WARNING: AUTO-TRANSLATION #####################################################
,Potion,Potion,Magisch Drankje, WARNING: AUTO-TRANSLATION #####################################################
Limits,ul,use,gebruik,
,ulp,uses,gebruiken,
,ul1,1 use,1 gebruik,
,ul2,/x uses,/x gebruiken,
,ul3,Can be used 1 time each turn,Kan 1 keer per beurt gebruikt worden,
,ul4,Can be used /x times each turn,Kan /x keer per beurt gebruikt worden,
,ul5,Can be used 1 time this turn,Kan 1 keer deze beurt gebruikt worden,
,ul6,Can be used /x times this turn,Kan /x keer deze beurt gebruikt worden,
,ul7,Can be used 1 time each combat,Kan 1 keer elk gevecht gebruikt worden,
,ul8,Can be used /x times each combat,Kan /x keer elk gevecht gebruikt worden,
,ul9,Can be used 1 time this combat,Kan 1 keer dit gevecht gebruikt worden,
,ul10,Can be used /x times this combat,Kan /x keer dit gevecht gebruikt worden,
,t1,On use,Bij gebruik,
,t1c,On Summon,Op oproeping, WARNING: AUTO-TRANSLATION #####################################################
triggers,t2,When destroyed,Wanneer vernietigd,
,t3,When added,Wanneer toegevoegd,
,t4,When removed,Wanneer verwijderd,
,t5,Each turn,Elke beurt,
,t6,When your turn ends,Als jouw beurt eindigd,
,t7,Each combat,Elk gevecht,
,t8,When combat ends,Wanneer een gevecht begint,
,t9,On kill,Bij doden,
,t10,On kill (non summon),Bij doden (niet opgeroepen),
,t11,When rotated,Wanneer geroteerd,
,t12,When out of uses,Wanneer het opgebruikt is,
,t13,When used,Wanneer gebruikt,
,t14,When selected,wanneer geselecteerd,
,t15,On take damage,Bij het nemen van schade,
,t15b,When attacked,Wanneer aangevallen, WARNING: AUTO-TRANSLATION #####################################################
,t16,When this moves,Wanneer dit heeft bewogen,
,t17,When this finishes moving,Wanneer dit stopt met bewegen,
,t18,When moved in combat,Wanneer bewogen in een gevecht,
,t19,On Scratch,Bij Kras,
,t20,For each empty space [to the right],Voor elk leeg vak [naar rechts],
,t21,For each empty space [below],Voor elk leeg vak [naar onder],
,t22,For each empty space [to the left],Voor elk leeg vak [naar links],
,t23,For each empty space [above],Voor elk leeg vak [naar boven],
,t24,For each adjacent structure,Voor elk aangrenzende structuur,
,t25,For each adjacent or diagonal structure,Voor elke aangrenzende of diagonale structuur,
,t26,When armor or a shield is present,Wanneer harnas of schild aanwezig,
,t26b,For each armor or shield,Voor elk harnas of schild, WARNING: AUTO-TRANSLATION #####################################################
,t27,For each space below,Voor elk vak eronder,
,t28,When an item in this column is destroyed,Wanneer een voorwerp in deze kolom is vernietigd,
,t29,When an adjacent item is destroyed,Wanneer een aangrenzend voorwerp is vernietigd,
,t29b,When an adjacent or diagonal item is destroyed,Wanneer een aangrenzend of diagonaal voorwerp is vernietigd,
,t30,For each space above this,Voor elk vak erboven,
,t30b,"If this is not in the top row,","Als dit niet op de bovenste rij is,",
,t31,When an adjacent weapon is used,Wanneer een aangrenzend wapen gebruikt wordt,
,t32,If there is an item two spaces away,Als een voorwerp twee vakken verder is,
,t33,For each adjacent or diagonal Curse,Voor elke aangrenzende of diagonale Vloek,
,t33b,For each adjacent Curse,Voor elke aangrenzende Vloek, WARNING: AUTO-TRANSLATION #####################################################
,t34,When a Wand kills an enemy,Wanneer een Toverstok een vijand dood,
,t35,If there is an adjacent weapon,Als er een aangrenzend wapen is,
,t36,For each connected Manastone,Voor elke verbonden Mana Steen,
,t37,For each adjacent curse,Voor elke aangrenzende vloek,
,t38,For each adjacent or diagonal Fish,Voor elke aangrenzende of diagonale vis,
,t39,When an arrow (to the right) kills a non-summon enemy,Wanneer een pijl (naar rechts) een niet-opgeroepen vijand dood,
,t40,When an arrow (below) kills a non-summon enemy,Wanneer een pijl (naar onder) een niet-opgeroepen vijand dood,
,t41,When an arrow (to the left) kills a non-summon enemy,Wanneer een pijl (naar links) een niet-opgeroepen vijand dood,
,t42,When an arrow (above) kills a non-summon enemy,Wanneer een pijl (naar boven) een niet-opgeroepen vijand dood,
,t43,When an arrow [to the right] kills an enemy,Wanneer een pijl [naar rechts] een vijand dood,
,t44,When an arrow [below] kills an enemy,Wanneer een pijl [naar onder] een vijand dood,
,t45,When an arrow [to the left] kills an enemy,Wanneer een pijl [naar links] een vijand dood,
,t46,When an arrow [above] kills an enemy,Wanneer een pijl [naar boven] een vijand dood,
,t47,If there is a space above this,Als er een vak boven dit is,
,t48,For each adjacent or diagonal key,Voor elke aangrenzende of diagonale sleutel,
,t49,If there is a space above this,Als er een vak hierboven is,
,t50,For each space above this,Voor elk vak hierboven,
,t51,For each space to the right,Voor elk vak naar rechts,
,t52,For each space to the left,Voor elk vak naar links,
,t53,For each adjacent item,Voor elk aangrenzend object,
,t53s,If there is an adjacent item,Als er een aangrenzend object is,
,t54,For each adjacent empty space,Voor elk aangrenzend leeg vak,
,t55,For each adjacent item,Voor elk aangrenzend voorwerp,
,t56,When a weapon is used,Wanneer een wapen gebruikt wordt,
,t57,For each adjacent or diagonal consumable,Voor elk aangrenzend en diagonaal gebruiksvoorwerp,
,t58,Each turn for each adjacent gem,Elke beurt voor elke aangrenzende edelsteen,
,t59,When a weapon kills an enemy,Wanneer een wapen een vijand dood,
,t60,When an adjacent weapon is used,Wanneer een aangrenzend wapen gebruikt wordt,
,t61,When an adjacent or diagonal item is present,Wanneer een aangrenzend of diagonaal voorwerp aanwezig is,
,t62,For each adjacent accessory,Voor elk aangrenzend accesoire,
,t63,For each adjacent gem,Voor elk aangrenzende edelsteen,
,t64,If adjacent to any item,Als het aangrenzend is van een voorwerp,
,t65,If adjacent or diagonal to any item,Als aangrenzend of diagonaal van een voorwerp,
,t66,If adjacent or diagonal to armor or a shield,Als aangrenzend of diagonaal van een harnas of schild,
,t67,When a diagonal shield is used,Wanneer een diagonaal schild gebruikt wordt,
,t68,For each adjacent or diagonal ring,Voor elk aangrenzende of diagonale ring,
,t69,For each adjacent or diagonal curse,Voor elk aangrenzende of diagonale vloek,
,t70,If you have any armor,Als je harnassen hebt,
,t71,When an adjacent or diagonal manastone is destroyed,Wanneer een aangrenzende of diagonale mana steen wordt vernietigd, WARNING: AUTO-TRANSLATION #####################################################
,t72v,For each consumable in this row,Voor elk gebruiksvoorwerp in deze rij, WARNING: AUTO-TRANSLATION #####################################################
,t73,When a shield is used,Voor elke manasteen in deze rij, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,tc1,On play,Wanneer gespeeld, WARNING: AUTO-TRANSLATION #####################################################
,tc2,When any carving is summoned,Wanneer een snijwerk opgeroepen wordt, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,t73,For each manastone in this row,Voor elke manasteen in deze rij, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,t74,For each adjacent consumable,Voor elk aangrenzend gebruiksvoorwerp, WARNING: AUTO-TRANSLATION #####################################################
,t75,For each adjacent fish,Voor elke aangrenzende vis, WARNING: AUTO-TRANSLATION #####################################################
,t76,For each empty space to the right,Voor elk leeg vak naar rechts, WARNING: AUTO-TRANSLATION #####################################################
,t77,For each empty space in this column,Voor elke leeg vak in deze kolom, WARNING: AUTO-TRANSLATION #####################################################
,t78,For each manastone above this,Voor elke mana steen hierboven, WARNING: AUTO-TRANSLATION #####################################################
,t79,For each carving in your discard,Voor elk snijwerk in je wegwerpstapel, WARNING: AUTO-TRANSLATION #####################################################
,t80,When a carving is used,Wanneer een snijwerk wordt gebruikt, WARNING: AUTO-TRANSLATION #####################################################
,t81a,For each item along a diagonal line,Voor elk voorwerp langs een diagonale lijn, WARNING: AUTO-TRANSLATION #####################################################
,t81,If there is an item along a diagonal line,Als er een item langs een diagonale lijn staat, WARNING: AUTO-TRANSLATION #####################################################
,t82,When an adjacent carving is used,Wanneer een aangrenzend snijwerk wordt gebruikt, WARNING: AUTO-TRANSLATION #####################################################
,t83,When an adjacent shield is used,Wanneer een aangrenzend schild wordt gebruikt, WARNING: AUTO-TRANSLATION #####################################################
,t84,For each space a charge has traveled before using this item,Voor elk vak dat een lading gereisd heeft voordat dit item werd gebruikt, WARNING: AUTO-TRANSLATION #####################################################
,t85,When an adjacent item kills a non-summon enemy,Wanneer een aangrenzend voorwerp een ​​niet-opgeroepen vijand doodt, WARNING: AUTO-TRANSLATION #####################################################
,t86,For each adjacent carving,Voor elk aangrenzend snijwerk, WARNING: AUTO-TRANSLATION #####################################################
,t87,When a carving is summoned,Wanneer een snijwerk wordt opgeroepen, WARNING: AUTO-TRANSLATION #####################################################
,t88,When an adjacent consumable is used,Wanneer een aangrenzend gebruiksvoorwerp wordt gebruikt, WARNING: AUTO-TRANSLATION #####################################################
,t89,On death,bij doodgaan, WARNING: AUTO-TRANSLATION #####################################################
,t90,When an item is used,Wanneer een voorwerp wordt gebruikt, WARNING: AUTO-TRANSLATION #####################################################
,t91,When a shield is used,Wanneer een schild wordt gebruikt, WARNING: AUTO-TRANSLATION #####################################################
,,,,
effects,e1,Deals /x damage,Doet /x schade,
,e2,Hurts! Deals /x damage to self,Pijnlijk! Doet /x schade aan zelf,
,e3,Deals /x damage to all enemies,Doet /x schade op alle vijanden,
,e4,Deals /x vampirism ,Doet /x vampirisme schade, WARNING: ENGLISH TEXT CHANGED #####################################################
,e5,Deals /x vampirism to all enemies,Doet /x vampirisme schade op alle vijanden,
,e6,Removes /x% of all block on self,Verwijdert /x% blokkade van zelf,
,e7,Multiplies current block by /x%,Vermeervoudigt huidige blokkade met /x%,
,e8,Adds /x block,Voegt /x blokkade toe,
,e9,Adds /x block to enemy,Voegt /x blokkade toe op vijand,
,e10,Adds /x block to all enemies,Voegt /x blokkade toe op alle vijanden,
,e11,Removes /x block,Verwijdert /x blokkade,
,e12,Removes /x block from enemy,Verwijdert /x blokkade van vijanden,
,e13,Removes /x block from all enemies,Verwijdert /x blokkade van alle vijanden,
,e14,Heals /x HP,Herstelt /x LP,
,e15,Enemy heals /x HP,Vijand herstelt /x LP,
,e16,All enemies heal /x HP,Alle vijanden herstellen /x LP,
,e17,Lose /x HP,Verlies /x LP,
,e18,Enemy loses /x HP,Vijand verliest /x LP,
,e19,All enemies lose /x HP,Alle vijanden verliezen /x LP,
,e20,Adds /x energy,Voegt /x energie toe,
,e20d,Removes /x energy,Verwijdert /x energie,
,e21,Adds /x Max HP,Voegt /x Max LP toe,
,e21b,Removes /x Max HP,Verwijdert /x Max LP, WARNING: AUTO-TRANSLATION #####################################################
,e22,Adds /x Mana to connected Mana network,Voegt /x Mana toe aan verbonden Mana netwerk,
,e22b,Removes /x Mana from connected Mana network,Verwijdert /x Mana van verbonden Mana-netwerk, WARNING: AUTO-TRANSLATION #####################################################
,e23,Adds Luck,Voegt Geluk toe,
,e24,Adds Great Luck,Voegt Groot Geluk toe,
,e25,Multiplies all status effects on self by /x%,Vermenigvuldigt alle statuseffecten op zelf met /x%,
,e26,Multiplies all status effects on enemy by /x%,Vermenigvuldigt alle statuseffecten op vijand met /x%,
,e27,Multiplies all status effects on all enemies by /x%,Vermenigvuldigt alle statuseffecten op alle vijanden met /x%,
,e28,Removes /x% of all status effects on self,Verwijdert alle statuseffecten van zelf met /x%,
,e29,Removes /x% of all status effects on enemy,Verwijdert alle statuseffecten van vijand met /x%,
,e29b,Removes /x from all status effects on enemy,Verwijdert /x van alle statuseffecten van vijand, WARNING: AUTO-TRANSLATION #####################################################
,e29c,Removes /x from all status effects on all enemies,Verwijdert /x van alle statuseffecten op alle vijanden, WARNING: AUTO-TRANSLATION #####################################################
,e29e,Removes /x from all status effects on everyone,Verwijdert /x van alle statuseffecten voor iedereen, WARNING: AUTO-TRANSLATION #####################################################
,e30,Removes /x% of all status effects on all enemies,Verwijdert alle statuseffecten van alle vijanden met /x%,
,e31,Adds /x poison to self,Voeg /x gif toe op zelf,
,e32,Adds /x regen to self,Voeg /x regeneratie toe op zelf,
,e33,Adds /x spikes to self,Voeg /x stekels toe op zelf,
,e34,Adds /x haste to self,Voeg /x haast toe op zelf,
,e35,Adds /x slow to self,Voeg /x traagheid toe op zelf,
,e36,Adds /x rage to self,Voeg /x woede toe op zelf,
,e37,Adds /x weak to self,Voeg /x zwakte toe op zelf,
,e38,Adds /x dodge to self,Voeg /x ontwijking toe op zelf,
,e39,Adds /x poison to enemy,Voeg /x gif toe op vijand,
,e40,Adds /x regen to enemy,Voeg /x regeneratie toe op vijand,
,e41,Adds /x spikes to enemy,Voeg /x stekels toe op vijand,
,e42,Adds /x haste to enemy,Voeg /x haast toe op vijand,
,e43,Adds /x slow to enemy,Voeg /x traagheid toe op vijand,
,e44,Adds /x rage to enemy,Voeg /x woede toe op vijand,
,e45,Adds /x weak to enemy,Voeg /x zwakte toe op vijand,
,e46,Adds /x dodge to enemy,Voeg /x ontwijking toe op vijand,
,e46b,Adds /x burn to enemy,Voegt /x brandschade to vijand toe, WARNING: AUTO-TRANSLATION #####################################################
,e47,Adds /x poison to all enemies,Voeg /x gif toe op alle vijanden,
,e48,Adds /x regen to all enemies,Voeg /x regeneratie toe op alle vijanden,
,e49,Adds /x spikes to all enemies,Voeg /x stekels toe op alle vijanden,
,e50,Adds /x haste to all enemies,Voeg /x haast toe op alle vijanden,
,e51,Adds /x slow to all enemies,Voeg /x traagheid toe op alle vijanden,
,e52,Adds /x rage to all enemies,Voeg /x woede toe op alle vijanden,
,e53,Adds /x weak to all enemies,Voeg /x zwakte toe op alle vijanden,
,e54,Adds /x dodge to all enemies,Voeg /x ontwijking toe op alle vijanden,
,e54b,Adds /x burn to all enemies,Voegt /x brandschade toe aan alle vijanden, WARNING: AUTO-TRANSLATION #####################################################
,e55,Removes /x poison from self,Verwijder /x gif van zelf,
,e56,Removes /x regen from self,Verwijder /x regeneratie van zelf,
,e57,Removes /x spikes from self,Verwijder /x stekels van zelf,
,e58,Removes /x haste from self,Verwijder /x haast van zelf,
,e59,Removes /x slow from self,Verwijder /x traagheid van zelf,
,e60,Removes /x rage from self,Verwijder /x woede van zelf,
,e61,Removes /x weak from self,Verwijder /x zwakte van zelf,
,e62,Removes /x dodge from self,Verwijder /x ontwijking van zelf,
,e63,Removes /x poison from enemy,Verwijder /x gif van vijand,
,e64,Removes /x regen from enemy,Verwijder /x regeneratie van vijand,
,e65,Removes /x spikes from enemy,Verwijder /x stekels van vijand,
,e66,Removes /x haste from enemy,Verwijder /x haast van vijand,
,e67,Removes /x slow from enemy,Verwijder /x traagheid van vijand,
,e68,Removes /x rage from enemy,Verwijder /x woede van vijand,
,e69,Removes /x weak from enemy,Verwijder /x zwakte van vijand,
,e70,Removes /x dodge from enemy,Verwijder /x ontwijking van vijand,
,e71,Removes /x poison from all enemies,Verwijder /x gif van alle vijanden,
,e72,Removes /x regen from all enemies,Verwijder /x regeneratie van alle vijanden,
,e73,Removes /x spikes from all enemies,Verwijder /x stekels van alle vijanden,
,e74,Removes /x haste from all enemies,Verwijder /x haast van alle vijanden,
,e75,Removes /x slow from all enemies,Verwijder /x traagheid van alle vijanden,
,e76,Removes /x rage from all enemies,Verwijder /x woede van alle vijanden,
,e77,Removes /x weak from all enemies,Verwijder /x zwakte van alle vijanden,
,e78,Removes /x dodge from all enemies,Verwijder /x ontwijking van alle vijanden,
,e79,Multiplies poison on self by /x%,Verveelvoudig gif op zelf met /x%,
,e80,Multiplies regen on self by /x%,Verveelvoudig regeneratie op zelf met /x%,
,e81,Multiplies spikes on self by /x%,Verveelvoudig stekels op zelf met /x%,
,e82,Multiplies haste to self by /x%,Verveelvoudig haast op zelf met /x%,
,e83,Multiplies slow to self by /x%,Verveelvoudig traagheid op zelf met /x%,
,e84,Multiplies rage to self by /x%,Verveelvoudig woede op zelf met /x%,
,e85,Multiplies weak to self by /x%,Verveelvoudig zwakte op zelf met /x%,
,e86,Multiplies dodge to self by /x%,Verveelvoudig ontwijking op zelf met /x%,
,e87,Multiplies poison to enemy by /x%,Verveelvoudig gif op vijanden met /x%,
,e88,Multiplies regen to enemy by /x%,Verveelvoudig regeneratie op vijanden met /x%,
,e89,Multiplies spikes to enemy by /x%,Verveelvoudig stekels op vijanden met /x%,
,e90,Multiplies haste to enemy by /x%,Verveelvoudig haast op vijanden met /x%,
,e91,Multiplies slow to enemy by /x%,Verveelvoudig traagheid op vijanden met /x%,
,e92,Multiplies rage to enemy by /x%,Verveelvoudig woede op vijanden met /x%,
,e93,Multiplies weak to enemy by /x%,Verveelvoudig zwakte op vijanden met /x%,
,e94,Multiplies dodge to enemy by /x%,Verveelvoudig ontwijking op vijanden met /x%,
,e95,Multiplies poison to all enemeies by /x%,Verveelvoudig gif op alle vijanden met /x%,
,e96,Multiplies regen to all enemies by /x%,Verveelvoudig regeneratie op alle vijanden met /x%,
,e97,Multiplies spikes to all enemies by /x%,Verveelvoudig stekels op alle vijanden met /x%,
,e98,Multiplies haste to all enemies by /x%,Verveelvoudig haast op alle vijanden met /x%,
,e99,Multiplies slow to all enemies by /x%,Verveelvoudig traagheid op alle vijanden met /x%,
,e100,Multiplies rage to all enemies by /x%,Verveelvoudig woede op alle vijanden met /x%,
,e101,Multiplies weak to all enemies by /x%,Verveelvoudig zwakte op alle vijanden met /x%,
,e102,Multiplies dodge to all enemies by /x%,Verveelvoudig ontwijking op alle vijanden met /x%,
,e103,Removes /x% poison from self,Verwijder /x% gif van zelf,
,e104,Removes /x% regen from self,Verwijder /x% regeneratie van zelf,
,e105,Removes /x% spikes from self,Verwijder /x% stekels van zelf,
,e106,Removes /x% haste from self,Verwijder /x% haast van zelf,
,e107,Removes /x% slow from self,Verwijder /x% traagheid van zelf,
,e108,Removes /x% rage from self,Verwijder /x% woede van zelf,
,e109,Removes /x% weak from self,Verwijder /x% zwakte van zelf,
,e110,Removes /x% dodge from self,Verwijder /x% ontwijking van zelf,
,e111,Removes /x% poison from enemy,Verwijder /x% gif van vijand,
,e112,Removes /x% regen from enemy,Verwijder /x% regeneratie van vijand,
,e113,Removes /x% spikes from enemy,Verwijder /x% stekels van vijand,
,e114,Removes /x% haste from enemy,Verwijder /x% haast van vijand,
,e115,Removes /x% slow from enemy,Verwijder /x% traagheid van vijand,
,e116,Removes /x% rage from enemy,Verwijder /x% woede van vijand,
,e117,Removes /x% weak from enemy,Verwijder /x% zwakte van vijand,
,e118,Removes /x% dodge from enemy,Verwijder /x% ontwijking van vijand,
,e119,Removes /x% poison from all enemies,Verwijder /x% gif van alle vijanden,
,e120,Removes /x% regen from all enemies,Verwijder /x% regeneratie van alle vijanden,
,e121,Removes /x% spikes from all enemies,Verwijder /x% stekels van alle vijanden,
,e122,Removes /x% haste from all enemies,Verwijder /x% haast van alle vijanden,
,e123,Removes /x% slow from all enemies,Verwijder /x% traagheid van alle vijanden,
,e124,Removes /x% rage from all enemies,Verwijder /x% woede van alle vijanden,
,e125,Removes /x% weak from all enemies,Verwijder /x% zwakte van alle vijanden,
,e126,Removes /x% dodge from all enemies,Verwijder /x% ontwijking van alle vijanden,
,e127,Adds /x damage to Scratch,Voeg /x schade toe aan Kras,
,e128,Draw /x carvings,Trek /x snijwerken, WARNING: AUTO-TRANSLATION #####################################################
,e129,Adds /x tough hide to enemy,Voegt /x taaie huid toe aan vijand, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,,,,
create effects,ceg,Creates /x gold,Maakt /x goud,
,cec,Creates a curse,Maakt een vloek,
,ce1,Creates an Ethereal Arrow in this column,Maakt een Etherische Pijl in deze kolom,
,ce2,Creates an Ethereal Shiv in this row,Maakt een Etherische Shiv in deze rij,
,ce3,Creates Ethereal Energy in this column,Maakt Etherische Energie in deze kolom,
,ce4,Creates a fish in an adjacent space,Maakt een vis in een aangrenzend vak,
,ce5,Creates any item,Maakt een voorwerp,
,ce6,Creates /x gold,Maakt /x goud,
,ce7,Creates a drink in this row,Maakt een drankje in deze rij,
,ce8,Creates a potion in this row,Maakt een magisch drankje in deze rij,
,ce9,Creates an herb in this row,Maakt een kruid in deze rij,
,ce10,Creates a gem,Maakt een edelsteen,
,ce11,Another Slime Sword will be created at the end of combat,Een ander Slijm Zwaard wordt gemaakt aan het eind van het gevecht,
,ce12,Creates something really good… or a horrible curse,Maakt iets heel goeds... Of een verschrikkelijke vloek,
,ce13,Replaced by an Ethereal Blade,Wordt vervangen door een Etherisch Zwaard,
,ce14,Replaced by Blade Summoner,Wordt vervangen door een Zwaard Oproeper,
,ce15,Replaced with an Empty Cup,Wordt vervangen met een leeg kopje,
,ce16,Replaced by Illusory Blade,Vervangen door Illusoir Mes, WARNING: AUTO-TRANSLATION #####################################################
,ce17,Replaced by Illusory Duct Tape,Vervangen door Illusoire Duct Tape, WARNING: AUTO-TRANSLATION #####################################################
,ce18,Creates a brick in this row,Maakt een baksteen in deze rij, WARNING: AUTO-TRANSLATION #####################################################
,ce19,Creates a Rocket in this column,Maakt een Raket in deze kolom, WARNING: AUTO-TRANSLATION #####################################################
Movement effects,me1,turns clockwise,draait met de klok mee,
,me2,turns around,keert om,
,me3,turns counter-clockwise,draait tegen de klok in,
,me4,moves forward until stopped,beweegt vooruit tot het gestopt wordt,
,me5,moves forward one space,beweegt een vak vooruit,
,me6,moves up one space,beweegt een vak omhoog,
Add Modifiers,,,,
,amApplied,From /x,Van /x,e.g. From Shield Spirit
,am1,All weapons get this effect applied,Alle wapens krijgen dit effect,
,am2,All shields get this effect applied,Alle schilden krijgen dit effect,
,am3,All wands get this effect applied,Alle toverstokken krijgen dit effect,
,am4,All bows get this effect applied,Alle bogen krijgen dit effect,
,am5,All arrows get this effect applied,Alle pijlen krijgen dit effect,
,am6,The item between the wings gets this effect applied,Het item tussen de vleugels krijgt dit effect, WARNING: AUTO-TRANSLATION #####################################################
,am7,Weapons in this column get this effect applied this combat,Wapens in deze kolom krijgen dit effect voor dit gevecht, WARNING: AUTO-TRANSLATION #####################################################
,am8,Adjacent weapons get this effect applied,Aangrenzende wapens krijgen dit effect toegepast, WARNING: AUTO-TRANSLATION #####################################################
,am9,All armor gets this effect applied,Alle harnassen krijgen dit effect toegepast, WARNING: AUTO-TRANSLATION #####################################################
,am10,All manastones get this effect applied,Op alle manastenen wordt dit effect toegepast, WARNING: AUTO-TRANSLATION #####################################################
item status effects,is1,This item is disabled,Dit voorwerp is uitgeschakeld,
,is2,This item is a projectile,Dit voorwerp is een projectiel,
,is2b,Projectile,Projectiel, WARNING: AUTO-TRANSLATION #####################################################
,is2bd,Projectile attacks do not cause damage from spikes,Projectielaanvallen veroorzaken geen schade door stekels, WARNING: AUTO-TRANSLATION #####################################################
,is3,This item is anchored,Dit voorwerp is verankerd,
,is3b,Anchored,Verankerd, WARNING: AUTO-TRANSLATION #####################################################
,is3bd,Anchored items cannot be moved,Verankerde voorwerpen kunnen niet worden verplaatst, WARNING: AUTO-TRANSLATION #####################################################
,is4,This item is enflamed,Dit voorwerp is ontstoken,
