,bd4,Run your core - ends your turn,Uruchom swój rdzeń - skończ turę, WARNING: AUTO-TRANSLATION #####################################################
,bd5,"When autorun is enabled, you will automatically use your core at the start of each turn","Gdy automatyczne uruchamianie jest włączone, na początku każdej tury automatycznie użyjesz swojego rdzenia", WARNING: AUTO-TRANSLATION #####################################################
hud,h1,floor,Piętro,
,h2,experience,Doświadczenie,
,h3,max level,Najwyższy poziom,
,h4,level,poziom, WARNING: AUTO-TRANSLATION #####################################################
status effects,se1,Poison,Trucizna,
,se1d,Will take /x damage at the end of turn,Przyjmie /x obrażeń na koncu tury, WARNING: ENGLISH TEXT CHANGED #####################################################
,se2,Regen,Regeneracja,
,se2d,Will recover  /x health at start of turn,Przywróci /x punktów zdrowia na początku tury, WARNING: ENGLISH TEXT CHANGED #####################################################
,se3,Spikes,Kolce,
,se3d,Will deal /x damage if attacked,Zada /x obrażeń przy ataku,
,se4,Haste,Przyspieszenie,
,se4d,Will add /x additional block when blocking,Doda /x dodatkowego bloku podczas blokowania,
,se5,Slow,Spowolnienie,
,se5d,Will reduce block by /x when blocking,Zredukuje blok o /x podczas blokowania,
,se6,Rage,Szał,
,se6d,Will add /x damage when attacking,Doda /x obrażeń przy ataku, WARNING: ENGLISH TEXT CHANGED #####################################################
,se7,Weak,Osłabienie,
,se7d,Will reduce /x damage when attacking,Zredukuje /x obrażeń przy ataku, WARNING: ENGLISH TEXT CHANGED #####################################################
,se8,Dodge,Unik,
,se8d,The next /x attacks will do no damage,Następne /x ataków nie zadadzą obrażeń,
,se9,Frozen,Unieruchomiony,
,se9d,/Will take no action for /x turns,/Nie podejmie żadnej akcji przez /x tur,
,se10,Burn,Płonięcie,
,se10d,Will take /x damage at start of turn. This can be blocked,Zada /x obrażeń na początku tury. Może być zablokowany,
,se11,Tough Hide,Twarda skóra, WARNING: AUTO-TRANSLATION #####################################################
,se11d,Damage from projectiles is reduced by /x%,Obrażenia od pocisków są zmniejszone o /x%, WARNING: AUTO-TRANSLATION #####################################################
Card Descriptors,Energy,Energy,Energia, WARNING: AUTO-TRANSLATION #####################################################
,Energyd,Energy is a resource you gain each turn. You need to end your turn to get more,"Energia to zasób, który zdobywasz w każdej turze. Musisz zakończyć swoją turę, aby uzyskać więcej", WARNING: AUTO-TRANSLATION #####################################################
,Enemy,Enemy,Wróg, WARNING: AUTO-TRANSLATION #####################################################
,Enemyd,The currently selected enemy. You can target any enemy,Aktualnie wybrany wróg. Możesz celować w dowolnego wroga, WARNING: AUTO-TRANSLATION #####################################################
,all enemies,all enemies,wszyscy wrogowie, WARNING: AUTO-TRANSLATION #####################################################
,all enemiesd,All the current enemies - regardless of your target,Wszyscy obecni wrogowie - niezależnie od celu, WARNING: AUTO-TRANSLATION #####################################################
,Damage,Damage,Obrażenia , WARNING: AUTO-TRANSLATION #####################################################
,Block,Block,Blok, WARNING: AUTO-TRANSLATION #####################################################
,Blockd,"When hit, most attacks decrease block instead of HP. Block resets each turn",Po trafieniu większość ataków redukuje blok zamiast punktów życia. Blok resetuje się w każdej turze, WARNING: AUTO-TRANSLATION #####################################################
,HP,HP,Punkty Życia, WARNING: AUTO-TRANSLATION #####################################################
,HPd,"If HP is 0, you will die","Jeśli Punkty Życia wynoszą 0, zginiesz", WARNING: AUTO-TRANSLATION #####################################################
,Luck,Luck,Szczęście, WARNING: AUTO-TRANSLATION #####################################################
,Luckd,Luck increases your chances of finding rare items. It stacks!,Szczęście zwiększa Twoje szanse na znalezienie rzadkich przedmiotów. Zbiera się!, WARNING: AUTO-TRANSLATION #####################################################
,discarded,discarded,odrzucone, WARNING: AUTO-TRANSLATION #####################################################
,discardedd,Discarded carvings can be drawn again later this combat,Odrzucone rzeźby można wyciągnąć ponownie później w tej walce, WARNING: AUTO-TRANSLATION #####################################################
,Banished,Banished,Poświęcone, WARNING: AUTO-TRANSLATION #####################################################
,Banishedd,Banished carvings are removed for the rest of this combat,Poświecone rzeźby są usuwane do końca tej walki, WARNING: AUTO-TRANSLATION #####################################################
,Disabled,Disabled,Wyłączone, WARNING: AUTO-TRANSLATION #####################################################
,Disabledd,Items have no effects while disabled,"Przedmioty nie mają efektów, gdy są wyłączone", WARNING: AUTO-TRANSLATION #####################################################
,Mana,Mana,Mana, WARNING: AUTO-TRANSLATION #####################################################
,Manad,Mana can be used in some items instead of energy. To use mana the item must be adjacent to a manastone or connected through conductive items,"Mana może zostać użyta w niektórych przedmiotach zamiast energii. Aby użyć many, przedmiot musi przylegać do kryształu many lub być połączony przez przedmioty przewodzące", WARNING: AUTO-TRANSLATION #####################################################
Store,Cost,Cost,koszt,
,onSale,On Sale,Wyprzedaż,
Rarities,common,common,zwyczajny,
,uncommon,uncommon,nadzwyczajny,
,rare,rare,rzadki,
,legendary,legendary,legendarny,
Types,weapon,Weapon,Broń,
,Armor,Armor,Zbroja,
,Shield,Shield,Tarcza,
,Accessory,Accessory,Akcesoria,
,Bow,Bow,Łuk,
,Arrow,Arrow,Strzała,
,Consumable,Consumable,Jadalny,
,Gold,Gold,Złoto,
,Manastone,Manastone,Kryształ many,
,Key,Key,Klucz,
,Curse,Curse,Klątwa,
,Ingredient,Ingredient,Składnik,
,Wand,Wand,Różdżka,
,Book,Book,Książka,
,Cleaver,Cleaver,Tasak,
,Clothing,Clothing,Ubranie,
,Helmet,Helmet,Hełm,
,Footwear,Footwear,Obuwie,
,Fish,Fish,Ryba,
,Relic,Relic,Relikwia,
,Glove,Glove,Rękawica,
,Magic,Magic,Magiczny,
,Gem,Gem,Klejnot,
,Structure,Structure,Budowla,remaining times that an item can be used
,Ring,Ring,Pierścień,
,Rune,Rune,Runa,
,Carving,Carving,Rzeźba, WARNING: AUTO-TRANSLATION #####################################################
,Component,Component,Komponent, WARNING: AUTO-TRANSLATION #####################################################
,Potion,Potion,Mikstura, WARNING: AUTO-TRANSLATION #####################################################
Limits,ul,use,użyj,
,ulp,uses,użycia,
,ul1,1 use,1 użycie,
,ul2,/x uses,/x użyć,
,ul3,Can be used 1 time each turn,Może być użyty 1 raz w każdej turze,
,ul4,Can be used /x times each turn,Może być użyty /x razy w każdej turze,
,ul5,Can be used 1 time this turn,Może być użyty 1 raz w tej turze,
,ul6,Can be used /x times this turn,Może być użyty /x razy w tej turze,
,ul7,Can be used 1 time each combat,Może być użyty 1 raz w każdej walce,
,ul8,Can be used /x times each combat,Może być użyty /x razy w każdej walce,
,ul9,Can be used 1 time this combat,Może być użyty 1 raz w tej walce,
,ul10,Can be used /x times this combat,Może być użyty /x razy w tej walce,
,t1,On use,Przy użyciu,
,t1c,On Summon,Przy Przywołaniu, WARNING: AUTO-TRANSLATION #####################################################
triggers,t2,When destroyed,Po zniszczeniu,
,t3,When added,Po dodaniu,
,t4,When removed,Po usunieciu,
,t5,Each turn,W każdej turze,
,t6,When your turn ends,Pod koniec twojej tury,
,t7,Each combat,W każdej walce,
,t8,When combat ends,Po zakończeniu walki,
,t9,On kill,Przy zabiciu,
,t10,On kill (non summon),Przy zabiciu (nie przyzwańca),
,t11,When rotated,Po obróceniu,
,t12,When out of uses,Po zużyciu,
,t13,When used,Po użyciu,
,t14,When selected,Po wybraniu,
,t15,On take damage,Po otrzymaniu obrażeń,
,t15b,When attacked,Kiedy zostanie zaatakowany, WARNING: AUTO-TRANSLATION #####################################################
,t16,When this moves,Po przesunięciu,
,t17,When this finishes moving,Kiedy skończy się poruszać,
,t18,When moved in combat,Kiedy zostanie poruszony w walce,
,t19,On Scratch,Przy Drapaniu,
,t20,For each empty space [to the right],Za każde puste pole [w prawo],
,t21,For each empty space [below],Za każde puste pole [poniżej],
,t22,For each empty space [to the left],Za każde puste pole [w lewo],
,t23,For each empty space [above],Za każde puste pole [Powyżej],
,t24,For each adjacent structure,Za każdy przylegający budynek,
,t25,For each adjacent or diagonal structure,Za każdy budynek przylegający lub po przekątnej,
,t26,When armor or a shield is present,Gdy posiadana jest zbroja lub tarcza,
,t26b,For each armor or shield,Za każdą zbroję lub tarczę, WARNING: AUTO-TRANSLATION #####################################################
,t27,For each space below,Za każde pole poniżej,
,t28,When an item in this column is destroyed,Gdy przedmiot w tej kolumnie zostanie zniszczony,
,t29,When an adjacent item is destroyed,Kiedy przylegający przedmiot zostaje zniszczony,
,t29b,When an adjacent or diagonal item is destroyed,Kiedy przedmiot przylegający lub po przekątnej zostaje zniszczony,
,t30,For each space above this,Za każde pole powyżej,
,t30b,"If this is not in the top row,","Jeśli nie jest w najwyższym rzędzie,",
,t31,When an adjacent weapon is used,Kiedy przylegająca broń jest używana,
,t32,If there is an item two spaces away,Jeśli dwa pola dalej znajduje się przedmiot,
,t33,For each adjacent or diagonal Curse,Za każdą klątwę przylegającą lub po przekątnej,
,t33b,For each adjacent Curse,Za każdą przylegającą Klątwę, WARNING: AUTO-TRANSLATION #####################################################
,t34,When a Wand kills an enemy,Kiedy różdżka zabija wroga,
,t35,If there is an adjacent weapon,Jeśli znajduje się przylegająca broń,
,t36,For each connected Manastone,Za każdy połączony Kryształ Many,
,t37,For each adjacent curse,Za każdą przylegającą Klątwę,
,t38,For each adjacent or diagonal Fish,Za każdą Rybę przylegającą lub po przekątnej,
,t39,When an arrow (to the right) kills a non-summon enemy,Kiedy strzała (na prawo) zabija nie-przyzwańca,
,t40,When an arrow (below) kills a non-summon enemy,Kiedy strzała (poniżej) zabija nie-przyzwańca,
,t41,When an arrow (to the left) kills a non-summon enemy,Kiedy strzała (na lewo) zabija nie-przyzwańca,
,t42,When an arrow (above) kills a non-summon enemy,Kiedy strzała (powyżej) zabija nie-przyzwańca,
,t43,When an arrow [to the right] kills an enemy,Kiedy strzała [na prawo] zabija wroga,
,t44,When an arrow [below] kills an enemy,Kiedy strzała [poniżej] zabija wroga,
,t45,When an arrow [to the left] kills an enemy,Kiedy strzała [na lewo] zabija wroga,
,t46,When an arrow [above] kills an enemy,Kiedy strzała [powyżej] zabija wroga,
,t47,If there is a space above this,Jeśli powyżej znajduje się pole,
,t48,For each adjacent or diagonal key,Za każdy przylegający klucz,
,t49,If there is a space above this,Jeśli powyżej znajduje się pole,
,t50,For each space above this,Za każde pole powyżej,
,t51,For each space to the right,Za każde pole po prawej,
,t52,For each space to the left,Za każde pole po lewej,
,t53,For each adjacent item,Za każdy przylegający przedmiot,
,t53s,If there is an adjacent item,Jeśli obecny jest przylegający przedmiot,
,t54,For each adjacent empty space,Za każde przylegające puste pole,
,t55,For each adjacent item,Za każdy przylegający przedmiot,
,t56,When a weapon is used,Kiedy używana jest broń,
,t57,For each adjacent or diagonal consumable,Za każdy przedmiot jadalny przylegający lub po przekątnej,
,t58,Each turn for each adjacent gem,W każdej turze za każdy przylegający klejnot,
,t59,When a weapon kills an enemy,Kiedy broń zabija wroga,
,t60,When an adjacent weapon is used,Kiedy przylegająca broń jest używana,
,t61,When an adjacent or diagonal item is present,Kiedy znajduje się przedmiot przylegający lub po przekątnej,
,t62,For each adjacent accessory,Za każde przylegające akcesoria,
,t63,For each adjacent gem,Za każdy przylegający klejnot,
,t64,If adjacent to any item,Jeśli przylega z jakimś przedmiotem,
,t65,If adjacent or diagonal to any item,Jeśli przylega lub znajduje się po przekątnej do przedmiotu,
,t66,If adjacent or diagonal to armor or a shield,Jeśli przylega lub znajduje się po przekątnej do tarczy lub zbroi,
,t67,When a diagonal shield is used,Kiedy używana jest tarcza po przekątnej,
,t68,For each adjacent or diagonal ring,Za każdy pierścień przylegający lub po przekątnej,
,t69,For each adjacent or diagonal curse,Za każdą klątwę przylegającą lub po przekątnej, WARNING: AUTO-TRANSLATION #####################################################
,t70,If you have any armor,Jeśli posiadasz zbroję, WARNING: AUTO-TRANSLATION #####################################################
,t71,When an adjacent or diagonal manastone is destroyed,Kiedy zniszczony jest kryształ many przylegający lub po przekątnej, WARNING: AUTO-TRANSLATION #####################################################
,t72v,For each consumable in this row,Za każdy przedmiot jadalny w tym rzędzie, WARNING: AUTO-TRANSLATION #####################################################
,t73,When a shield is used,Za każdy kryształ many w tym rzędzie, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,tc1,On play,Przy zagraniu, WARNING: AUTO-TRANSLATION #####################################################
,tc2,When any carving is summoned,Kiedy jakakolwiek rzeźba jest przywołana, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,t73,For each manastone in this row,Za każdy kryształ many w tym rzędzie, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,t74,For each adjacent consumable,Za każdy przylegający przedmiot jadalny, WARNING: AUTO-TRANSLATION #####################################################
,t75,For each adjacent fish,Za każdą przylegającą rybę, WARNING: AUTO-TRANSLATION #####################################################
,t76,For each empty space to the right,Za każde puste pole po prawej, WARNING: AUTO-TRANSLATION #####################################################
,t77,For each empty space in this column,Za każde puste pole w tej kolumnie, WARNING: AUTO-TRANSLATION #####################################################
,t78,For each manastone above this,Za każdy kryształ many powyżej, WARNING: AUTO-TRANSLATION #####################################################
,t79,For each carving in your discard,Za każdą rzeźbę którą wyrzucisz, WARNING: AUTO-TRANSLATION #####################################################
,t80,When a carving is used,Kiedy rzeźba jest używana, WARNING: AUTO-TRANSLATION #####################################################
,t81a,For each item along a diagonal line,Dla każdego przedmiotu wzdłuż linii ukośnej, WARNING: AUTO-TRANSLATION #####################################################
,t81,If there is an item along a diagonal line,Jeśli wzdłuż linii ukośnej znajduje się przedmiot, WARNING: AUTO-TRANSLATION #####################################################
,t82,When an adjacent carving is used,Kiedy używana jest przylegająca rzeźba, WARNING: AUTO-TRANSLATION #####################################################
,t83,When an adjacent shield is used,Kiedy używana jest przylegająca tarcza, WARNING: AUTO-TRANSLATION #####################################################
,t84,For each space a charge has traveled before using this item,Za każde przebyte miejsce ładunku przed użyciem tego przedmiotu, WARNING: AUTO-TRANSLATION #####################################################
,t85,When an adjacent item kills a non-summon enemy,"Kiedy przylegający przedmiot zabije wroga, który nie jest przyzwańcem", WARNING: AUTO-TRANSLATION #####################################################
,t86,For each adjacent carving,Za każdą przylegającą rzeźbę, WARNING: AUTO-TRANSLATION #####################################################
,t87,When a carving is summoned,Kiedy zostaje przyzwana rzeźba, WARNING: AUTO-TRANSLATION #####################################################
,t88,When an adjacent consumable is used,Kiedy przylegający przedmiot jadalny zostanie użyty, WARNING: AUTO-TRANSLATION #####################################################
,t89,On death,Po śmierci, WARNING: AUTO-TRANSLATION #####################################################
,t90,When an item is used,Kiedy przedmiot jest używany, WARNING: AUTO-TRANSLATION #####################################################
,t91,When a shield is used,Kiedy używana jest tarcza, WARNING: AUTO-TRANSLATION #####################################################
,,,,
,e1,Deals /x damage,Zadaje /x obrażeń,
effects,e2,Hurts! Deals /x damage to self,Boli! Zadaje /x obrażeń sobie,
,e3,Deals /x damage to all enemies,Zadaje /x obrażeń wszystkim wrogom,
,e4,Deals /x vampirism ,Zadaje /x wampiryzmu, WARNING: ENGLISH TEXT CHANGED #####################################################
,e5,Deals /x vampirism to all enemies,Zadaje /x wampiryzmu wszystkim wrogom,
,e6,Removes /x% of all block on self,Usuwa /x% całego bloku z siebie,
,e7,Multiplies current block by /x%,Mnoży obecny blok o /x%,
,e8,Adds /x block,Dodaje /x bloku,
,e9,Adds /x block to enemy,Dodaje /x bloku wrogowi,
,e10,Adds /x block to all enemies,Dodaje /x bloku wszystkim wrogom,
,e11,Removes /x block,Usuwa /x bloku,
,e12,Removes /x block from enemy,Usuwa /x bloku z wroga,
,e13,Removes /x block from all enemies,Usuwa /x bloku ze wszystkich wrogów,
,e14,Heals /x HP,Leczy /x Punktów Życia,
,e15,Enemy heals /x HP,Wróg leczy /x Punktów Życia,
,e16,All enemies heal /x HP,Wszyscy wrogowie leczą /x Punktów Życia,
,e17,Lose /x HP,Strać /x Punktów Życia,
,e18,Enemy loses /x HP,Wróg straci /x Punktów Życia,
,e19,All enemies lose /x HP,Wszyscy wrogowie stracą /x Punktów Życia,
,e20,Adds /x energy,Dodaje /x energii,
,e20d,Removes /x energy,Usuwa /x energii, WARNING: AUTO-TRANSLATION #####################################################
,e21,Adds /x Max HP,Dodaje /x Maksymalnych Punktów Życia,
,e21b,Removes /x Max HP,Usuwa /x Maksymalnych Punktów Życia, WARNING: AUTO-TRANSLATION #####################################################
,e22,Adds /x Mana to connected Mana network,Dodaje /x Many do połączonych kryształów Many,
,e22b,Removes /x Mana from connected Mana network,Usuwa /x Many z podłączonej sieci Many, WARNING: AUTO-TRANSLATION #####################################################
,e23,Adds Luck,Dodaje szczęście,
,e24,Adds Great Luck,Dodaje Wielkie Szczęście,
,e25,Multiplies all status effects on self by /x%,Mnoży wszystkie efekty statusu na sobie przez /x%,
,e26,Multiplies all status effects on enemy by /x%,Mnoży wszystkie efekty statusu na wrogu o /x%,
,e27,Multiplies all status effects on all enemies by /x%,Mnoży wszystkie efekty statusu na wszystkich wrogach o /x%,
,e28,Removes /x% of all status effects on self,Usuwa /x% wszystkich efektów statusu na sobie,
,e29,Removes /x% of all status effects on enemy,Usuwa /x% wszystkich efektów statusu na wrogu,
,e29b,Removes /x from all status effects on enemy,Usuwa /x ze wszystkich efektów statusu na wrogu, WARNING: AUTO-TRANSLATION #####################################################
,e29c,Removes /x from all status effects on all enemies,Usuwa /x ze wszystkich efektów statusu na wszystkich wrogach, WARNING: AUTO-TRANSLATION #####################################################
,e29e,Removes /x from all status effects on everyone,Usuwa /x ze wszystkich efektów statusu na każdym, WARNING: AUTO-TRANSLATION #####################################################
,e30,Removes /x% of all status effects on all enemies,Usuwa /x% wszystkich efektów statusu na wszystkich wrogach,
,e31,Adds /x poison to self,Dodaje /x trucizny na siebie,
,e32,Adds /x regen to self,Dodaje /x regeneracji na siebie,
,e33,Adds /x spikes to self,Dodaje /x kolców na siebie,
,e34,Adds /x haste to self,Dodaje /x przyspieszenia na siebie,
,e35,Adds /x slow to self,Dodaje /x spowolnienia na siebie,
,e36,Adds /x rage to self,Dodaje /x szału na siebie,
,e37,Adds /x weak to self,Dodaje /x osłabienia na siebie,
,e38,Adds /x dodge to self,Dodaje /x uniku na siebie,
,e39,Adds /x poison to enemy,Dodaje /x trucizny na wroga,
,e40,Adds /x regen to enemy,Dodaje /x regeneracji na wroga,
,e41,Adds /x spikes to enemy,Dodaje /x kolców na wroga,
,e42,Adds /x haste to enemy,Dodaje /x przyspieszenia na wroga,
,e43,Adds /x slow to enemy,Dodaje /x spowolnienia na wroga,
,e44,Adds /x rage to enemy,Dodaje /x szału na wroga,
,e45,Adds /x weak to enemy,Dodaje /x osłabienia na wroga,
,e46,Adds /x dodge to enemy,Dodaje /x uniku na wroga,
,e46b,Adds /x burn to enemy,Dodaje /x płonięcia na wroga, WARNING: AUTO-TRANSLATION #####################################################
,e47,Adds /x poison to all enemies,Dodaje /x trucizny wszystkim wrogom,
,e48,Adds /x regen to all enemies,Dodaje /x regeneracji wszystkim wrogom,
,e49,Adds /x spikes to all enemies,Dodaje /x kolców wszystkim wrogom,
,e50,Adds /x haste to all enemies,Dodaje /x przyspieszenia wszystkim wrogom,
,e51,Adds /x slow to all enemies,Dodaje /x spowolnienia wszystkim wrogom,
,e52,Adds /x rage to all enemies,Dodaje /x szału wszystkim wrogom,
,e53,Adds /x weak to all enemies,Dodaje /x osłabienia wszystkim wrogom,
,e54,Adds /x dodge to all enemies,Dodaje /x uniku wszystkim wrogom,
,e54b,Adds /x burn to all enemies,Dodaje /x płonięcia wszystkim wrogom, WARNING: AUTO-TRANSLATION #####################################################
,e55,Removes /x poison from self,Usuwa /x trucizny z siebie,
,e56,Removes /x regen from self,Usuwa /x regeneracji z siebie,
,e57,Removes /x spikes from self,Usuwa /x kolców z siebie,
,e58,Removes /x haste from self,Usuwa /x przyspieszenia z siebie,
,e59,Removes /x slow from self,Usuwa /x spowolnienia z siebie,
,e60,Removes /x rage from self,Usuwa /x szału z siebie,
,e61,Removes /x weak from self,Usuwa /x osłabienia z siebie,
,e62,Removes /x dodge from self,Usuwa /x uniku z siebie,
,e63,Removes /x poison from enemy,Usuwa /x trucizny z wroga,
,e64,Removes /x regen from enemy,Usuwa /x regeneracji z wroga,
,e65,Removes /x spikes from enemy,Usuwa /x kolców z wroga,
,e66,Removes /x haste from enemy,Usuwa /x przyspieszenia z wroga,
,e67,Removes /x slow from enemy,Usuwa /x spowolnienia z wroga,
,e68,Removes /x rage from enemy,Usuwa /x szału z wroga,
,e69,Removes /x weak from enemy,Usuwa /x osłabienia z wroga,
,e70,Removes /x dodge from enemy,Usuwa /x uniku z wroga,
,e71,Removes /x poison from all enemies,Usuwa /x trucizny ze wszystkich wrogów,
,e72,Removes /x regen from all enemies,Usuwa /x regeneracji ze wszystkich wrogów,
,e73,Removes /x spikes from all enemies,Usuwa /x kolców ze wszystkich wrogów,
,e74,Removes /x haste from all enemies,Usuwa /x przyspieszenia ze wszystkich wrogów,
,e75,Removes /x slow from all enemies,Usuwa /x spowolnienia ze wszystkich wrogów,
,e76,Removes /x rage from all enemies,Usuwa /x szału ze wszystkich wrogów,
,e77,Removes /x weak from all enemies,Usuwa /x osłabienia ze wszystkich wrogów,
,e78,Removes /x dodge from all enemies,Usuwa /x uniku ze wszystkich wrogów,
,e79,Multiplies poison on self by /x%,Zwiększa truciznę na sobie o /x%,
,e80,Multiplies regen on self by /x%,Zwiększa regenerację na sobie o /x%,
,e81,Multiplies spikes on self by /x%,Zwiększa kolce na sobie przez /x%,
,e82,Multiplies haste to self by /x%,Zwiększa przyśpieszenie na sobie o /x%,
,e83,Multiplies slow to self by /x%,Zwiększa spowolnienie na sobie o /x%,
,e84,Multiplies rage to self by /x%,Zwiększa szał na sobie o /x%,
,e85,Multiplies weak to self by /x%,Zwiększa osłabienie na sobie o /x%,
,e86,Multiplies dodge to self by /x%,Zwiększa unik na sobie o /x%,
,e87,Multiplies poison to enemy by /x%,Zwiększa truciznę na wrogach o /x%,
,e88,Multiplies regen to enemy by /x%,Zwiększa regenerację na wrogach o /x%,
,e89,Multiplies spikes to enemy by /x%,Zwiększa kolce na wrogach o /x%,
,e90,Multiplies haste to enemy by /x%,Zwiększa przyśpieszenie na wrogach o /x%,
,e91,Multiplies slow to enemy by /x%,Zwiększa spowolnienie na wrogach o /x%,
,e92,Multiplies rage to enemy by /x%,Zwiększa szał na wrogach o /x%,
,e93,Multiplies weak to enemy by /x%,Zwiększa osłabienie na wrogach o /x%,
,e94,Multiplies dodge to enemy by /x%,Zwieksza unik na wrogach o /x%,
,e95,Multiplies poison to all enemeies by /x%,Zwiększa truciznę na wszystkich wrogach o /x%,
,e96,Multiplies regen to all enemies by /x%,Zwiększa regenerację na wszystkich wrogach o /x%,
,e97,Multiplies spikes to all enemies by /x%,Zwiększa kolce na wszystkich wrogach o /x%,
,e98,Multiplies haste to all enemies by /x%,Zwiększa przyśpieszenie na wszystkich wrogach o /x%,
,e99,Multiplies slow to all enemies by /x%,Zwiększa spowolnienie na wszystkich wrogach o /x%,
,e100,Multiplies rage to all enemies by /x%,Zwiększa szał na wszystkich wrogach o /x%,
,e101,Multiplies weak to all enemies by /x%,Zwiększa osłabienie na wszystkich wrogach o /x%,
,e102,Multiplies dodge to all enemies by /x%,Zwiększa unik na wszystkich wrogach o /x%,
,e103,Removes /x% poison from self,Usuwa /x% trucizny z siebie,
,e104,Removes /x% regen from self,Usuwa /x% regeneracji z siebie,
,e105,Removes /x% spikes from self,Usuwa /x% kolców z siebie,
,e106,Removes /x% haste from self,Usuwa /x% przyspieszenia z siebie,
,e107,Removes /x% slow from self,Usuwa /x% spowolnienia z siebie,
,e108,Removes /x% rage from self,Usuwa /x% szału z siebie,
,e109,Removes /x% weak from self,Usuwa /x% osłabienia z siebie,
,e110,Removes /x% dodge from self,Usuwa /x% uniku z siebie,
,e111,Removes /x% poison from enemy,Usuwa /x% trucizny z wroga,
,e112,Removes /x% regen from enemy,Usuwa /x% regeneracji z wroga,
,e113,Removes /x% spikes from enemy,Usuwa /x% kolców z wroga,
,e114,Removes /x% haste from enemy,Usuwa /x% przyspieszenia z wroga,
,e115,Removes /x% slow from enemy,Usuwa /x% spowolnienia z wroga,
,e116,Removes /x% rage from enemy,Usuwa /x% szału z wroga,
,e117,Removes /x% weak from enemy,Usuwa /x% osłabienia z wroga,
,e118,Removes /x% dodge from enemy,Usuwa /x% uniku z wroga,
,e119,Removes /x% poison from all enemies,Usuwa /x% trucizny ze wszystkich wrogów,
,e120,Removes /x% regen from all enemies,Usuwa /x% regeneracji ze wszystkich wrogów,
,e121,Removes /x% spikes from all enemies,Usuwa /x% kolców ze wszystkich wrogów,
,e122,Removes /x% haste from all enemies,Usuwa /x% przyspieszenia ze wszystkich wrogów,
,e123,Removes /x% slow from all enemies,Usuwa /x% spowolnienia ze wszystkich wrogów,
,e124,Removes /x% rage from all enemies,Usuwa /x% szału ze wszystkich wrogów,
,e125,Removes /x% weak from all enemies,Usuwa /x% osłabienia ze wszystkich wrogów,
,e126,Removes /x% dodge from all enemies,Usuwa /x% uniku ze wszystkich wrogów,
,e127,Adds /x damage to Scratch,Dodaje /x obrażeń do Drapania,
,e128,Draw /x carvings,Weź /x rzeźb, WARNING: AUTO-TRANSLATION #####################################################
,e129,Adds /x tough hide to enemy,Dodaje /x twardą skórę na wroga, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,,,,
create effects,ceg,Creates /x gold,Tworzy /x złota,
,cec,Creates a curse,Tworzy klątwę,
,ce1,Creates an Ethereal Arrow in this column,Tworzy Eteryczną Strzałę w tej kolumnie,
,ce2,Creates an Ethereal Shiv in this row,Tworzy Eteryczny Nóż w tym rzędzie,
,ce3,Creates Ethereal Energy in this column,Tworzy Eteryczną Energię w tej kolumnie,
,ce4,Creates a fish in an adjacent space,Tworzy rybę w przylegającym polu,
,ce5,Creates any item,Tworzy dowolny przedmiot,
,ce6,Creates /x gold,Tworzy /x złota,
,ce7,Creates a drink in this row,Tworzy napój w tym rzędzie,
,ce8,Creates a potion in this row,Tworzy miksturę w tym rzędzie,
,ce9,Creates an herb in this row,Tworzy ziele w tym rzędzie,
,ce10,Creates a gem,Tworzy klejnot,
,ce11,Another Slime Sword will be created at the end of combat,Kolejny Szlamowy Miecz zostanie stworzony po skończeniu walki,
,ce12,Creates something really good… or a horrible curse,Stworzy coś naprawdę dobrego… albo straszliwą klątwę…, WARNING: ENGLISH TEXT CHANGED #####################################################
,ce13,Replaced by an Ethereal Blade,Zostaje zastąpiony Eterycznym Ostrzem,
,ce14,Replaced by Blade Summoner,Zostaje zastąpiony Przywoływaczem Ostrza,
,ce15,Replaced with an Empty Cup,Zostaje zastąpiony Pustym Kubkiem,
,ce16,Replaced by Illusory Blade,Zostaje zastąpiony Iluzją Ostrza, WARNING: AUTO-TRANSLATION #####################################################
,ce17,Replaced by Illusory Duct Tape,Zostaje zastąpiony Iluzją Taśmy Klejącej, WARNING: AUTO-TRANSLATION #####################################################
,ce18,Creates a brick in this row,Tworzy cegłę w tym rzędzie, WARNING: AUTO-TRANSLATION #####################################################
,ce19,Creates a Rocket in this column,Tworzy rakietę w tej kolumnie, WARNING: AUTO-TRANSLATION #####################################################
Movement effects,me1,turns clockwise,obraca się zgodnie z ruchem wskazówek zegara,
,me2,turns around,odwraca się,
,me3,turns counter-clockwise,obraca się w przeciwnym kierunku do ruchu wskazówek zegara,
,me4,moves forward until stopped,porusza się naprzód póki nie zostanie zatrzymany,
,me5,moves forward one space,porusza się naprzód o jedno pole,
,me6,moves up one space,porusza się w górę o jedno pole,
Add Modifiers,,,,
,amApplied,From /x,Od /x,e.g. From Shield Spirit
,am1,All weapons get this effect applied,Wszystkie bronie otrzymują ten efekt,
